driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,D1,D2
0,0,0,5.00100014,5.00100014
2.867123451,0,0,5.00100014,5.00100014
2.767111434,0,0,5.000999879,5.000999879
2.667112474,0,0,5.000998496,5.000998496
2.56718272,0,0,5.000996411,5.000996411
2.467357361,0,0,5.000994243,5.000994243
2.367640652,0,0,5.000992432,5.000992432
2.268014837,0,0,5.000991047,5.000991047
2.168458584,0,0,5.000989914,5.000989914
2.068959255,0,0,5.000988874,5.000988874
1.969512169,0,0,5.000987941,5.000987941
1.87011206,0,0,5.000987238,5.000987238
1.770747292,0,0,5.000986838,5.000986838
1.671402673,0,0,5.00098665,5.00098665
1.572067498,0,0,5.000986487,5.000986487
1.472740557,0,0,5.000986218,5.000986218
1.373427145,0,0,5.000985878,5.000985878
1.274130875,0,0,5.000985619,5.000985619
1.174847634,0,0,5.000985572,5.000985572
1.075566767,0,0,5.00098573,5.00098573
0.976277941,0,0,5.000985961,5.000985961
0.876977458,0,0,5.000986122,5.000986122
0.777668899,0,0,5.000986162,5.000986162
0.678358299,0,0,5.000986144,5.000986144
0.579048603,0,0,5.00098616,5.00098616
0.479738096,0,0,5.000986244,5.000986244
0.380423388,0,0,5.000986346,5.000986346
0.281103516,0,0,5.000986394,5.000986394
0.181781224,0,0,5.000986363,5.000986363
0.08246051,0,0,5.000430364,5.000430364
0.01685694,0,0,5.001769386,5.001769386
-0.116173114,0,0,5.000986322,5.000986322
-0.215491752,0,0,5.000986415,5.000986415
-0.314815088,0,0,5.00098649,5.00098649
-0.414142179,0,0,5.000986506,5.000986506
-0.513470085,0,0,5.000986478,5.000986478
-0.612796573,0,0,5.000986454,5.000986454
-0.712121839,0,0,5.00098647,5.00098647
-0.81144793,0,0,5.000986522,5.000986522
-0.910776648,0,0,5.000986574,5.000986574
-1.010107962,0,0,5.000986593,5.000986593
-1.109440251,0,0,5.000986581,5.000986581
-1.208771939,0,0,5.000986567,5.000986567
-1.308102929,0,0,5.000986581,5.000986581
-1.407434591,0,0,5.000986624,5.000986624
-1.506768464,0,0,5.000986676,5.000986676
-1.606104948,0,0,5.00098671,5.00098671
-1.705443132,0,0,5.000986719,5.000986719
-1.80478177,0,0,5.00098672,5.00098672
-1.904120442,0,0,5.000986735,5.000986735
-2.003459868,0,0,5.000986773,5.000986773
-2.102801196,0,0,5.000986822,5.000986822
-2.202145011,0,0,5.000986864,5.000986864
-2.301490943,0,0,5.00098689,5.00098689
-2.40083816,0,0,5.000986906,5.000986906
-2.500186205,0,0,5.000986929,5.000986929
-2.599535407,0,0,5.000986968,5.000986968
-2.698886565,0,0,5.000987018,5.000987018
-2.798240249,0,0,5.000987067,5.000987067
-2.897596386,0,0,5.000987105,5.000987105
-2.996954449,0,0,5.000987135,5.000987135
-3.096314016,0,0,5.000987167,5.000987167
-3.195675181,0,0,5.000987209,5.000987209
-3.295038457,0,0,5.00098726,5.00098726
-3.394404333,0,0,5.000987314,5.000987314
-3.493772891,0,0,5.000987361,5.000987361
-3.593143821,0,0,5.000987401,5.000987401
-3.692516777,0,0,5.00098744,5.00098744
-3.791891714,0,0,5.000987486,5.000987486
-3.891268927,0,0,5.000987538,5.000987538
-3.990648783,0,0,5.000987593,5.000987593
-4.09003142,0,0,5.000987645,5.000987645
-4.189416676,0,0,5.000987692,5.000987692
-4.288804284,0,0,5.000987737,5.000987737
-4.388194136,0,0,5.000987784,5.000987784
-4.487586378,0,0,5.000987837,5.000987837
-4.586981261,0,0,5.000987892,5.000987892
-4.686378929,0,0,5.000987946,5.000987946
-4.785779311,0,0,5.000987996,5.000987996
-4.885182216,0,0,5.000988044,5.000988044
-4.984587518,0,0,5.000988092,5.000988092
-5.083995263,0,0,5.000988144,5.000988144
-5.183405614,0,0,5.000988198,5.000988198
-5.282818693,0,0,5.000988252,5.000988252
-5.382234483,0,0,5.000988304,5.000988304
-5.481652856,0,0,5.000988353,5.000988353
-5.581073695,0,0,5.000988402,5.000988402
-5.680496994,0,0,5.000988452,5.000988452
-5.779922847,0,0,5.000988505,5.000988505
-5.879351349,0,0,5.000988558,5.000988558
-5.978782513,0,0,5.000988609,5.000988609
-6.07821626,0,0,5.000988659,5.000988659
-6.177652496,0,0,5.000988708,5.000988708
-6.27709119,0,0,5.000988757,5.000988757
-6.376532391,0,0,5.000988809,5.000988809
-6.475976169,0,0,5.00098886,5.00098886
-6.57542255,0,0,5.000988911,5.000988911
-6.674871492,0,0,5.000988961,5.000988961
-6.774322928,0,0,5.00098901,5.00098901
-6.87377682,0,0,5.000989059,5.000989059
-6.973233189,0,0,5.000989109,5.000989109
-7.072692084,0,0,5.00098916,5.00098916
-7.172153537,0,0,5.000989211,5.000989211
-7.27161753,0,0,5.00098926,5.00098926
-7.371084019,0,0,5.000989309,5.000989309
-7.47055297,0,0,5.000989358,5.000989358
-7.570024389,0,0,5.000989408,5.000989408
-7.669498309,0,0,5.000989459,5.000989459
-7.76897476,0,0,5.000989509,5.000989509
-7.868453739,0,0,5.000989559,5.000989559
-7.967935222,0,0,5.000989608,5.000989608
-8.067419181,0,0,5.000989657,5.000989657
-8.166905615,0,0,5.000989707,5.000989707
-8.266394545,0,0,5.000989757,5.000989757
-8.365885995,0,0,5.000989807,5.000989807
-8.465379972,0,0,5.000989857,5.000989857
-8.564876463,0,0,5.000989907,5.000989907
-8.664375448,0,0,5.000989956,5.000989956
-8.763876924,0,0,5.000990006,5.000990006
-8.8633809,0,0,5.000990056,5.000990056
-8.962887396,0,0,5.000990107,5.000990107
-9.062396422,0,0,5.000990157,5.000990157
-9.161907971,0,0,5.000990207,5.000990207
-9.261422031,0,0,5.000990257,5.000990257
-9.360938594,0,0,5.000990306,5.000990306
-9.460457665,0,0,5.000990357,5.000990357
-9.559979257,0,0,5.000990407,5.000990407
-9.659503378,0,0,5.000990457,5.000990457
-9.759030027,0,0,5.000990507,5.000990507
-9.858559193,0,0,5.000990557,5.000990557
-9.958090869,0,0,5.000990607,5.000990607
-10.05762506,0,0,5.000990657,5.000990657
-10.15716176,0,0,5.000990708,5.000990708
-10.25670098,0,0,5.000990758,5.000990758
-10.35624273,0,0,5.000990808,5.000990808
-10.45578699,0,0,5.000990858,5.000990858
-10.55533375,0,0,5.000990907,5.000990907
-10.65488302,0,0,5.000990957,5.000990957
-10.75443479,0,0,5.000991007,5.000991007
-10.85398907,0,0,5.000991057,5.000991057
-10.95354585,0,0,5.000991107,5.000991107
-11.05310513,0,0,5.000991156,5.000991156
-11.1526669,0,0,5.000991206,5.000991206
-11.25223115,0,0,5.000991255,5.000991255
-11.35179788,0,0,5.000991305,5.000991305
-11.4513671,0,0,5.000991354,5.000991354
-11.55093879,0,0,5.000991403,5.000991403
-11.65051295,0,0,5.000991452,5.000991452
-11.75008958,0,0,5.000991501,5.000991501
-11.84966866,0,0,5.00099155,5.00099155
-11.94925019,0,0,5.000991599,5.000991599
-12.04883417,0,0,5.000991647,5.000991647
-12.1484206,0,0,5.000991696,5.000991696
-12.24800946,0,0,5.000991744,5.000991744
-12.34760075,0,0,5.000991792,5.000991792
-12.44719446,0,0,5.00099184,5.00099184
-12.54679058,0,0,5.000991888,5.000991888
-12.64638912,0,0,5.000991936,5.000991936
-12.74599006,0,0,5.000991984,5.000991984
-12.84559339,0,0,5.000992032,5.000992032
-12.94519912,0,0,5.000992079,5.000992079
-13.04480723,0,0,5.000992126,5.000992126
-13.14441771,0,0,5.000992174,5.000992174
-13.24403056,0,0,5.000992221,5.000992221
-13.34364577,0,0,5.000992268,5.000992268
-13.44326334,0,0,5.000992314,5.000992314
-13.54288325,0,0,5.000992361,5.000992361
-13.64250551,0,0,5.000992407,5.000992407
-13.74213009,0,0,5.000992454,5.000992454
-13.841757,0,0,5.0009925,5.0009925
-13.94138623,0,0,5.000992546,5.000992546
-14.04101777,0,0,5.000992592,5.000992592
-14.14065161,0,0,5.000992637,5.000992637
-14.24028775,0,0,5.000992683,5.000992683
-14.33992617,0,0,5.000992728,5.000992728
-14.43956688,0,0,5.000992774,5.000992774
-14.53920986,0,0,5.000992819,5.000992819
-14.6388551,0,0,5.000992864,5.000992864
-14.7385026,0,0,5.000992909,5.000992909
-14.83815236,0,0,5.000992953,5.000992953
-14.93780435,0,0,5.000992998,5.000992998
-15.03745858,0,0,5.000993042,5.000993042
-15.13711504,0,0,5.000993087,5.000993087
-15.23677372,0,0,5.000993131,5.000993131
-15.33643461,0,0,5.000993175,5.000993175
-15.4360977,0,0,5.000993218,5.000993218
-15.53576299,0,0,5.000993262,5.000993262
-15.63543047,0,0,5.000993305,5.000993305
-15.73510013,0,0,5.000993349,5.000993349
-15.83477197,0,0,5.000993392,5.000993392
-15.93444597,0,0,5.000993435,5.000993435
-16.03412212,0,0,5.000993478,5.000993478
-16.13380043,0,0,5.00099352,5.00099352
-16.23348087,0,0,5.000993563,5.000993563
-16.33316345,0,0,5.000993605,5.000993605
-16.43284816,0,0,5.000993648,5.000993648
-16.53253498,0,0,5.00099369,5.00099369
-16.63222391,0,0,5.000993731,5.000993731
-16.73191494,0,0,5.000993773,5.000993773
-16.83160807,0,0,5.000993815,5.000993815
-16.93130327,0,0,5.000993856,5.000993856
-17.03100056,0,0,5.000993897,5.000993897
-17.13069991,0,0,5.000993938,5.000993938
-17.23040132,0,0,5.000993979,5.000993979
-17.33010478,0,0,5.00099402,5.00099402
-17.42981028,0,0,5.00099406,5.00099406
-17.52951781,0,0,5.000994101,5.000994101
-17.62922737,0,0,5.000994141,5.000994141
-17.72893895,0,0,5.000994181,5.000994181
-17.82865253,0,0,5.000994221,5.000994221
-17.92836812,0,0,5.000994261,5.000994261
-18.02808569,0,0,5.0009943,5.0009943
-18.12780524,0,0,5.000994339,5.000994339
-18.22752677,0,0,5.000994379,5.000994379
-18.32725027,0,0,5.000994418,5.000994418
-18.42697571,0,0,5.000994456,5.000994456
-18.52670311,0,0,5.000994495,5.000994495
-18.62643244,0,0,5.000994534,5.000994534
-18.7261637,0,0,5.000994572,5.000994572
-18.82589688,0,0,5.00099461,5.00099461
-18.92563197,0,0,5.000994648,5.000994648
-19.02536897,0,0,5.000994686,5.000994686
-19.12510786,0,0,5.000994723,5.000994723
-19.22484863,0,0,5.000994761,5.000994761
-19.32459128,0,0,5.000994798,5.000994798
-19.42433579,0,0,5.000994835,5.000994835
-19.52408216,0,0,5.000994872,5.000994872
-19.62383038,0,0,5.000994908,5.000994908
-19.72358045,0,0,5.000994945,5.000994945
-19.82333234,0,0,5.000994981,5.000994981
-19.92308605,0,0,5.000995017,5.000995017
-20.02284158,0,0,5.000995053,5.000995053
-20.12259891,0,0,5.000995089,5.000995089
-20.22235803,0,0,5.000995125,5.000995125
-20.32211894,0,0,5.00099516,5.00099516
-20.42188163,0,0,5.000995196,5.000995196
-20.52164608,0,0,5.000995231,5.000995231
-20.6214123,0,0,5.000995266,5.000995266
-20.72118026,0,0,5.0009953,5.0009953
-20.82094997,0,0,5.000995335,5.000995335
-20.92072141,0,0,5.000995369,5.000995369
-21.02049457,0,0,5.000995403,5.000995403
-21.12026944,0,0,5.000995438,5.000995438
-21.22004603,0,0,5.000995471,5.000995471
-21.3198243,0,0,5.000995505,5.000995505
-21.41960427,0,0,5.000995539,5.000995539
-21.51938591,0,0,5.000995572,5.000995572
-21.61916923,0,0,5.000995605,5.000995605
-21.7189542,0,0,5.000995638,5.000995638
-21.81874083,0,0,5.000995671,5.000995671
-21.91852909,0,0,5.000995703,5.000995703
-22.018319,0,0,5.000995736,5.000995736
-22.11811053,0,0,5.000995768,5.000995768
-22.21790367,0,0,5.0009958,5.0009958
-22.31769843,0,0,5.000995832,5.000995832
-22.41749478,0,0,5.000995864,5.000995864
-22.51729272,0,0,5.000995895,5.000995895
-22.61709225,0,0,5.000995927,5.000995927
-22.71689335,0,0,5.000995958,5.000995958
-22.81669601,0,0,5.000995989,5.000995989
-22.91650022,0,0,5.00099602,5.00099602
-23.01630599,0,0,5.000996051,5.000996051
-23.11611329,0,0,5.000996081,5.000996081
-23.21592212,0,0,5.000996111,5.000996111
-23.31573247,0,0,5.000996142,5.000996142
-23.41554433,0,0,5.000996172,5.000996172
-23.5153577,0,0,5.000996201,5.000996201
-23.61517256,0,0,5.000996231,5.000996231
-23.71498891,0,0,5.000996261,5.000996261
-23.81480673,0,0,5.00099629,5.00099629
-23.91462603,0,0,5.000996319,5.000996319
-24.01444678,0,0,5.000996348,5.000996348
-24.11426899,0,0,5.000996377,5.000996377
-24.21409263,0,0,5.000996405,5.000996405
-24.31391772,0,0,5.000996434,5.000996434
-24.41374423,0,0,5.000996462,5.000996462
-24.51357216,0,0,5.00099649,5.00099649
-24.6134015,0,0,5.000996518,5.000996518
-24.71323223,0,0,5.000996546,5.000996546
-24.81306437,0,0,5.000996574,5.000996574
-24.91289788,0,0,5.000996601,5.000996601
-25.01273277,0,0,5.000996629,5.000996629
-25.11256903,0,0,5.000996656,5.000996656
-25.21240665,0,0,5.000996683,5.000996683
-25.31224562,0,0,5.000996709,5.000996709
-25.41208594,0,0,5.000996736,5.000996736
-25.51192759,0,0,5.000996763,5.000996763
-25.61177056,0,0,5.000996789,5.000996789
-25.71161485,0,0,5.000996815,5.000996815
-25.81146046,0,0,5.000996841,5.000996841
-25.91130736,0,0,5.000996867,5.000996867
-26.01115556,0,0,5.000996893,5.000996893
-26.11100504,0,0,5.000996918,5.000996918
-26.21085581,0,0,5.000996943,5.000996943
-26.31070784,0,0,5.000996969,5.000996969
-26.41056113,0,0,5.000996994,5.000996994
-26.51041568,0,0,5.000997019,5.000997019
-26.61027147,0,0,5.000997043,5.000997043
-26.7101285,0,0,5.000997068,5.000997068
-26.80998676,0,0,5.000997092,5.000997092
-26.90984624,0,0,5.000997116,5.000997116
-27.00970694,0,0,5.000997141,5.000997141
-27.10956884,0,0,5.000997164,5.000997164
-27.20943194,0,0,5.000997188,5.000997188
-27.30929623,0,0,5.000997212,5.000997212
-27.4091617,0,0,5.000997235,5.000997235
-27.50902835,0,0,5.000997259,5.000997259
-27.60889617,0,0,5.000997282,5.000997282
-27.70876515,0,0,5.000997305,5.000997305
-27.80863528,0,0,5.000997328,5.000997328
-27.90850655,0,0,5.00099735,5.00099735
-28.00837896,0,0,5.000997373,5.000997373
-28.1082525,0,0,5.000997395,5.000997395
-28.20812716,0,0,5.000997418,5.000997418
-28.30800294,0,0,5.00099744,5.00099744
-28.40787982,0,0,5.000997462,5.000997462
-28.5077578,0,0,5.000997483,5.000997483
-28.60763688,0,0,5.000997505,5.000997505
-28.70751704,0,0,5.000997527,5.000997527
-28.80739827,0,0,5.000997548,5.000997548
-28.90728058,0,0,5.000997569,5.000997569
-29.00716395,0,0,5.00099759,5.00099759
-29.10704838,0,0,5.000997611,5.000997611
-29.20693385,0,0,5.000997632,5.000997632
-29.30682036,0,0,5.000997653,5.000997653
-29.40670791,0,0,5.000997673,5.000997673
-29.50659649,0,0,5.000997694,5.000997694
-29.60648608,0,0,5.000997714,5.000997714
-29.70637669,0,0,5.000997734,5.000997734
-29.8062683,0,0,5.000997754,5.000997754
-29.90616092,0,0,5.000997774,5.000997774
-30.00605452,0,0,5.000997793,5.000997793
-30.10594911,0,0,5.000997813,5.000997813
-30.20584467,0,0,5.000997832,5.000997832
-30.30574121,0,0,5.000997851,5.000997851
-30.40563871,0,0,5.000997871,5.000997871
-30.50553717,0,0,5.00099789,5.00099789
-30.60543658,0,0,5.000997908,5.000997908
-30.70533693,0,0,5.000997927,5.000997927
-30.80523822,0,0,5.000997946,5.000997946
-30.90514044,0,0,5.000997964,5.000997964
-31.00504358,0,0,5.000997983,5.000997983
-31.10494764,0,0,5.000998001,5.000998001
-31.20485261,0,0,5.000998019,5.000998019
-31.30475848,0,0,5.000998037,5.000998037
-31.40466525,0,0,5.000998054,5.000998054
-31.50457291,0,0,5.000998072,5.000998072
-31.60448146,0,0,5.00099809,5.00099809
-31.70439088,0,0,5.000998107,5.000998107
-31.80430117,0,0,5.000998124,5.000998124
-31.90421233,0,0,5.000998141,5.000998141
-32.00412435,0,0,5.000998159,5.000998159
-32.10403722,0,0,5.000998175,5.000998175
-32.20395093,0,0,5.000998192,5.000998192
-32.30386549,0,0,5.000998209,5.000998209
-32.40378087,0,0,5.000998225,5.000998225
-32.50369709,0,0,5.000998242,5.000998242
-32.60361412,0,0,5.000998258,5.000998258
-32.70353197,0,0,5.000998274,5.000998274
-32.80345063,0,0,5.00099829,5.00099829
-32.9033701,0,0,5.000998306,5.000998306
-33.00329035,0,0,5.000998322,5.000998322
-33.1032114,0,0,5.000998338,5.000998338
-33.20313324,0,0,5.000998353,5.000998353
-33.30305585,0,0,5.000998369,5.000998369
-33.40297923,0,0,5.000998384,5.000998384
-33.50290338,0,0,5.000998399,5.000998399
-33.60282829,0,0,5.000998414,5.000998414
-33.70275396,0,0,5.000998429,5.000998429
-33.80268038,0,0,5.000998444,5.000998444
-33.90260754,0,0,5.000998459,5.000998459
-34.00253544,0,0,5.000998473,5.000998473
-34.10246407,0,0,5.000998488,5.000998488
-34.20239342,0,0,5.000998502,5.000998502
-34.3023235,0,0,5.000998517,5.000998517
-34.40225429,0,0,5.000998531,5.000998531
-34.50218579,0,0,5.000998545,5.000998545
-34.602118,0,0,5.000998559,5.000998559
-34.7020509,0,0,5.000998573,5.000998573
-34.8019845,0,0,5.000998586,5.000998586
-34.90191878,0,0,5.0009986,5.0009986
-35.00185375,0,0,5.000998614,5.000998614
-35.10178939,0,0,5.000998627,5.000998627
-35.20172571,0,0,5.00099864,5.00099864
-35.30166269,0,0,5.000998653,5.000998653
-35.40160033,0,0,5.000998667,5.000998667
-35.50153862,0,0,5.00099868,5.00099868
-35.60147757,0,0,5.000998692,5.000998692
-35.70141716,0,0,5.000998705,5.000998705
-35.80135739,0,0,5.000998718,5.000998718
-35.90129826,0,0,5.000998731,5.000998731
-36.00123976,0,0,5.000998743,5.000998743
-36.10118187,0,0,5.000998755,5.000998755
-36.20112461,0,0,5.000998768,5.000998768
-36.30106797,0,0,5.00099878,5.00099878
-36.40101193,0,0,5.000998792,5.000998792
-36.5009565,0,0,5.000998804,5.000998804
-36.60090166,0,0,5.000998816,5.000998816
-36.70084742,0,0,5.000998828,5.000998828
-36.80079377,0,0,5.000998839,5.000998839
-36.90074071,0,0,5.000998851,5.000998851
-37.00068822,0,0,5.000998862,5.000998862
-37.10063631,0,0,5.000998874,5.000998874
-37.20058497,0,0,5.000998885,5.000998885
-37.30053419,0,0,5.000998896,5.000998896
-37.40048398,0,0,5.000998907,5.000998907
-37.50043432,0,0,5.000998918,5.000998918
-37.60038521,0,0,5.000998929,5.000998929
-37.70033666,0,0,5.00099894,5.00099894
-37.80028864,0,0,5.000998951,5.000998951
-37.90024116,0,0,5.000998961,5.000998961
-38.00019421,0,0,5.000998972,5.000998972
-38.10014779,0,0,5.000998983,5.000998983
-38.2001019,0,0,5.000998993,5.000998993
-38.30005652,0,0,5.000999003,5.000999003
-38.40001166,0,0,5.000999013,5.000999013
-38.49996732,0,0,5.000999024,5.000999024
-38.59992347,0,0,5.000999034,5.000999034
-38.69988013,0,0,5.000999044,5.000999044
-38.79983729,0,0,5.000999053,5.000999053
-38.89979494,0,0,5.000999063,5.000999063
-38.99975308,0,0,5.000999073,5.000999073
-39.09971171,0,0,5.000999082,5.000999082
-39.19967081,0,0,5.000999092,5.000999092
-39.2996304,0,0,5.000999101,5.000999101
-39.39959045,0,0,5.000999111,5.000999111
-39.49955098,0,0,5.00099912,5.00099912
-39.59951196,0,0,5.000999129,5.000999129
-39.69947341,0,0,5.000999138,5.000999138
-39.79943531,0,0,5.000999147,5.000999147
-39.89939767,0,0,5.000999156,5.000999156
-39.99936048,0,0,5.000999165,5.000999165
-40.09932372,0,0,5.000999174,5.000999174
-40.19928741,0,0,5.000999183,5.000999183
-40.29925154,0,0,5.000999191,5.000999191
-40.39921609,0,0,5.0009992,5.0009992
-40.49918108,0,0,5.000999208,5.000999208
-40.59914649,0,0,5.000999217,5.000999217
-40.69911232,0,0,5.000999225,5.000999225
-40.79907857,0,0,5.000999233,5.000999233
-40.89904523,0,0,5.000999242,5.000999242
-40.9990123,0,0,5.00099925,5.00099925
-41.09897978,0,0,5.000999258,5.000999258
-41.19894766,0,0,5.000999266,5.000999266
-41.29891594,0,0,5.000999274,5.000999274
-41.39888461,0,0,5.000999282,5.000999282
-41.49885367,0,0,5.000999289,5.000999289
-41.59882313,0,0,5.000999297,5.000999297
-41.69879296,0,0,5.000999305,5.000999305
-41.79876318,0,0,5.000999312,5.000999312
-41.89873377,0,0,5.00099932,5.00099932
-41.99870474,0,0,5.000999327,5.000999327
-42.09867608,0,0,5.000999334,5.000999334
-42.19864778,0,0,5.000999342,5.000999342
-42.29861985,0,0,5.000999349,5.000999349
-42.39859228,0,0,5.000999356,5.000999356
-42.49856507,0,0,5.000999363,5.000999363
-42.5985382,0,0,5.00099937,5.00099937
-42.69851169,0,0,5.000999377,5.000999377
-42.79848553,0,0,5.000999384,5.000999384
-42.89845971,0,0,5.000999391,5.000999391
-42.99843422,0,0,5.000999397,5.000999397
-43.09840908,0,0,5.000999404,5.000999404
-43.19838427,0,0,5.000999411,5.000999411
-43.29835979,0,0,5.000999417,5.000999417
-43.39833564,0,0,5.000999424,5.000999424
-43.49831181,0,0,5.00099943,5.00099943
-43.5982883,0,0,5.000999436,5.000999436
-43.69826511,0,0,5.000999443,5.000999443
-43.79824224,0,0,5.000999449,5.000999449
-43.89821967,0,0,5.000999455,5.000999455
-43.99819742,0,0,5.000999461,5.000999461
-44.09817547,0,0,5.000999467,5.000999467
-44.19815383,0,0,5.000999473,5.000999473
-44.29813249,0,0,5.000999479,5.000999479
-44.39811144,0,0,5.000999485,5.000999485
-44.49809069,0,0,5.000999491,5.000999491
-44.59807023,0,0,5.000999497,5.000999497
-44.69805005,0,0,5.000999502,5.000999502
-44.79803017,0,0,5.000999508,5.000999508
-44.89801056,0,0,5.000999514,5.000999514
-44.99799124,0,0,5.000999519,5.000999519
-45.09797219,0,0,5.000999525,5.000999525
-45.19795342,0,0,5.00099953,5.00099953
-45.29793492,0,0,5.000999536,5.000999536
-45.39791669,0,0,5.000999541,5.000999541
-45.49789873,0,0,5.000999546,5.000999546
-45.59788103,0,0,5.000999551,5.000999551
-45.69786359,0,0,5.000999556,5.000999556
-45.79784641,0,0,5.000999562,5.000999562
-45.89782948,0,0,5.000999567,5.000999567
-45.99781281,0,0,5.000999572,5.000999572
-46.09779639,0,0,5.000999577,5.000999577
-46.19778021,0,0,5.000999582,5.000999582
-46.29776429,0,0,5.000999586,5.000999586
-46.3977486,0,0,5.000999591,5.000999591
-46.49773316,0,0,5.000999596,5.000999596
-46.59771795,0,0,5.000999601,5.000999601
-46.69770298,0,0,5.000999605,5.000999605
-46.79768825,0,0,5.00099961,5.00099961
-46.89767374,0,0,5.000999615,5.000999615
-46.99765946,0,0,5.000999619,5.000999619
-47.09764541,0,0,5.000999624,5.000999624
-47.19763158,0,0,5.000999628,5.000999628
-47.29761798,0,0,5.000999632,5.000999632
-47.39760459,0,0,5.000999637,5.000999637
-47.49759142,0,0,5.000999641,5.000999641
-47.59757846,0,0,5.000999645,5.000999645
-47.69756572,0,0,5.000999649,5.000999649
-47.79755319,0,0,5.000999654,5.000999654
-47.89754086,0,0,5.000999658,5.000999658
-47.99752874,0,0,5.000999662,5.000999662
-48.09751682,0,0,5.000999666,5.000999666
-48.19750511,0,0,5.00099967,5.00099967
-48.29749359,0,0,5.000999674,5.000999674
-48.39748227,0,0,5.000999678,5.000999678
-48.49747114,0,0,5.000999681,5.000999681
-48.59746021,0,0,5.000999685,5.000999685
-48.69744947,0,0,5.000999689,5.000999689
-48.79743891,0,0,5.000999693,5.000999693
-48.89742855,0,0,5.000999696,5.000999696
-48.99741836,0,0,5.0009997,5.0009997
-49.09740836,0,0,5.000999704,5.000999704
-49.19739854,0,0,5.000999707,5.000999707
-49.2973889,0,0,5.000999711,5.000999711
-49.39737943,0,0,5.000999714,5.000999714
-49.49737014,0,0,5.000999718,5.000999718
-49.59736102,0,0,5.000999721,5.000999721
-49.69735207,0,0,5.000999724,5.000999724
-49.7973433,0,0,5.000999728,5.000999728
-49.89733468,0,0,5.000999731,5.000999731
-49.99732623,0,0,5.000999734,5.000999734
-50.09731795,0,0,5.000999738,5.000999738
-50.19730983,0,0,5.000999741,5.000999741
-50.29730186,0,0,5.000999744,5.000999744
-50.39729406,0,0,5.000999747,5.000999747
-50.49728641,0,0,5.00099975,5.00099975
-50.59727891,0,0,5.000999753,5.000999753
-50.69727156,0,0,5.000999756,5.000999756
-50.79726437,0,0,5.000999759,5.000999759
-50.89725733,0,0,5.000999762,5.000999762
-50.99725043,0,0,5.000999765,5.000999765
-51.09724367,0,0,5.000999768,5.000999768
-51.19723707,0,0,5.000999771,5.000999771
-51.2972306,0,0,5.000999774,5.000999774
-51.39722427,0,0,5.000999776,5.000999776
-51.49721808,0,0,5.000999779,5.000999779
-51.59721203,0,0,5.000999782,5.000999782
-51.69720612,0,0,5.000999784,5.000999784
-51.79720034,0,0,5.000999787,5.000999787
-51.89719469,0,0,5.00099979,5.00099979
-51.99718917,0,0,5.000999792,5.000999792
-52.09718378,0,0,5.000999795,5.000999795
-52.19717852,0,0,5.000999797,5.000999797
-52.29717338,0,0,5.0009998,5.0009998
-52.39716837,0,0,5.000999802,5.000999802
-52.49716348,0,0,5.000999805,5.000999805
-52.59715871,0,0,5.000999807,5.000999807
-52.69715407,0,0,5.000999809,5.000999809
-52.79714954,0,0,5.000999812,5.000999812
-52.89714513,0,0,5.000999814,5.000999814
-52.99714083,0,0,5.000999816,5.000999816
-53.09713665,0,0,5.000999819,5.000999819
-53.19713258,0,0,5.000999821,5.000999821
-53.29712863,0,0,5.000999823,5.000999823
-53.39712478,0,0,5.000999825,5.000999825
-53.49712104,0,0,5.000999827,5.000999827
-53.59711741,0,0,5.00099983,5.00099983
-53.69711389,0,0,5.000999832,5.000999832
-53.79711047,0,0,5.000999834,5.000999834
-53.89710715,0,0,5.000999836,5.000999836
-53.99710393,0,0,5.000999838,5.000999838
-54.09710082,0,0,5.00099984,5.00099984
-54.19709781,0,0,5.000999842,5.000999842
-54.29709489,0,0,5.000999844,5.000999844
-54.39709207,0,0,5.000999846,5.000999846
-54.49708935,0,0,5.000999847,5.000999847
-54.59708672,0,0,5.000999849,5.000999849
-54.69708418,0,0,5.000999851,5.000999851
-54.79708174,0,0,5.000999853,5.000999853
-54.89707938,0,0,5.000999855,5.000999855
-54.99707712,0,0,5.000999857,5.000999857
-55.09707494,0,0,5.000999858,5.000999858
-55.19707285,0,0,5.00099986,5.00099986
-55.29707085,0,0,5.000999862,5.000999862
-55.39706893,0,0,5.000999863,5.000999863
-55.4970671,0,0,5.000999865,5.000999865
-55.59706535,0,0,5.000999867,5.000999867
-55.69706368,0,0,5.000999868,5.000999868
-55.79706209,0,0,5.00099987,5.00099987
-55.89706058,0,0,5.000999871,5.000999871
-55.99705915,0,0,5.000999873,5.000999873
-56.09705779,0,0,5.000999874,5.000999874
-56.19705651,0,0,5.000999876,5.000999876
-56.29705531,0,0,5.000999877,5.000999877
-56.39705418,0,0,5.000999879,5.000999879
-56.49705312,0,0,5.00099988,5.00099988
-56.59705214,0,0,5.000999882,5.000999882
-56.69705122,0,0,5.000999883,5.000999883
-56.79705038,0,0,5.000999885,5.000999885
-56.8970496,0,0,5.000999886,5.000999886
-56.99704889,0,0,5.000999887,5.000999887
-57.09704825,0,0,5.000999889,5.000999889
-57.19704768,0,0,5.00099989,5.00099989
-57.29704717,0,0,5.000999891,5.000999891
-57.39704672,0,0,5.000999892,5.000999892
-57.49704634,0,0,5.000999894,5.000999894
-57.59704602,0,0,5.000999895,5.000999895
