Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
5.0841E-07,12,-4.98729E-06,-4.3E-11,0,0,0,0,0,0
1.17958E-06,12.00180241,-4.98343E-06,-2.141E-09,2.864084161,0.054558919,0,-0.054567821,-3.372E-09,8.24799E-06
2.54119E-06,11.99897409,-4.96706E-06,-1.2391E-08,2.744115111,0.052273587,0,-0.052282006,-1.22467E-05,0.010150141
4.48696E-06,11.99154059,-4.93194E-06,-3.6199E-08,2.624154647,0.04998842,0,-0.049996394,-0.000128573,0.065906075
6.31774E-06,11.98256126,-4.88401E-06,-7.9385E-08,2.504254341,0.047704398,0,-0.047711983,-0.000522621,0.199541469
6.01591E-06,11.97489407,-4.86079E-06,-1.54373E-07,2.384444077,0.045422091,0,-0.045429353,-0.00139799,0.434496554
-2.4161E-07,11.96968392,-4.95478E-06,-2.91989E-07,2.26472121,0.043141449,0,-0.043148454,-0.002944497,0.780986986
-1.78443E-05,11.96619704,-0.000005332,-5.54992E-07,2.145062928,0.040862038,0,-0.040868839,-0.005304931,1.235423325
-5.37033E-05,11.96301971,-6.25253E-06,-1.05187E-06,2.025446523,0.038583424,0,-0.038590051,-0.008553425,1.78675948
-0.000116744,11.95939359,-8.09439E-06,-1.95407E-06,1.905862303,0.036305423,0,-0.036311867,-0.012683488,2.422448954
-0.000218244,11.95562132,-1.13745E-05,-3.5172E-06,1.78631207,0.03402807,0,-0.03403427,-0.017601397,3.126333501
-0.000371443,11.95246069,-1.67593E-05,-6.10339E-06,1.666798964,0.031751424,0,-0.031757256,-0.023124063,3.87237329
-0.00058974,11.95026787,-2.50502E-05,-1.01979E-05,1.54731967,0.029475422,0,-0.029480692,-0.028985491,4.624918737
-0.000883776,11.94869954,-3.71331E-05,-1.64105E-05,1.427865118,0.027199891,0,-0.027204327,-0.034855917,5.34846945
-0.001258751,11.94713941,-5.38944E-05,-2.5456E-05,1.308427012,0.024924674,0,-0.024927937,-0.040371982,6.017439045
-0.00171303,11.94533458,-7.6107E-05,-3.81144E-05,1.189002778,0.022649721,0,-0.022651426,-0.045171959,6.615682955
-0.002237739,11.94361521,-0.0001043,-5.51789E-05,1.069594307,0.020375068,0,-0.020374811,-0.048932138,7.127949195
-0.002816143,11.94253398,-0.000138622,-7.73969E-05,0.950202374,0.01810073,0,-0.018098124,-0.051404774,7.535503046
-0.003423137,11.94231085,-0.000178725,-0.000105404,0.830822541,0.015826623,0,-0.015821334,-0.05245715,7.823636656
-0.004026949,11.94260448,-0.000223699,-0.000139651,0.71144641,0.013552586,0,-0.013544376,-0.052103594,7.995194934
-0.004593535,11.94279011,-0.000272087,-0.000180346,0.592066907,0.011278485,0,-0.011267238,-0.050516085,8.0777465
-0.005092034,11.94245893,-0.000321969,-0.000227409,0.472682697,0.009004294,0,-0.008990001,-0.04800433,8.119467404
-0.005500008,11.94169215,-0.000371137,-0.000280472,0.353297967,0.006730094,0,-0.006712776,-0.044887229,8.166210575
-0.005805676,11.94090595,-0.000417315,-0.000338923,0.233918148,0.004455987,0,-0.004435563,-0.04127361,8.222110983
-0.00600661,11.94044933,-0.000458374,-0.000401969,0.114545461,0.002182016,0,-0.002158124,-0.037229558,8.278646989
-0.006107209,11.9403261,-0.000492494,-0.000468708,-0.004824384,0,0,2.81974E-05,-0.032824794,8.329403818
-0.00611588,11.94025532,-0.000518272,-0.000538231,-0.124233825,0,0,3.39813E-05,-0.028229315,8.3748673
-0.006042974,11.93996486,-0.00053482,-0.000609647,-0.243643458,0,0,4.19397E-05,-0.023598994,8.42056839
-0.005900349,11.93942995,-0.000541824,-0.00068205,-0.363051892,0,0,5.28234E-05,-0.018981119,8.471193308
-0.005700929,11.93885926,-0.000539512,-0.00075448,-0.482456357,0,0,6.75492E-05,-0.01442818,8.526346836
-0.005457485,11.93847783,-0.000528557,-0.000825931,-0.601855389,0,0,8.72613E-05,-0.00999389,8.581386757
-0.005181139,11.93832515,-0.000509948,-0.000895421,-0.721249989,0,0,0.000113276,-0.0057249,8.631869563
-0.004880341,11.93824256,-0.000484847,-0.000962051,-0.840642428,0,0,0.000146933,-0.001655102,8.677228099
-0.004560678,11.93803609,-0.00045448,-0.001025038,-0.960034084,0,0,0.000189432,0.002192802,8.720583503
-0.00422572,11.93764985,-0.000420066,-0.001083694,-1.079424319,0,0,0.000241758,0.005800787,8.765359199
-0.003878238,11.93719778,-0.000382747,-0.001137403,-1.198811261,0,0,0.000304683,0.009150431,8.812071831
-0.003521173,11.93684444,-0.000343521,-0.001185609,-1.318193572,0,0,0.000378804,0.012222984,8.858063115
-0.003157915,11.93665733,-0.000303198,-0.001227836,-1.437571546,0,0,0.000464538,0.015003385,8.900021765
-0.002792137,11.9365618,-0.000262411,-0.00126372,-1.556946677,0,0,0.000562089,0.017483885,8.93676157
-0.002427483,11.93642381,-0.000221627,-0.001293026,-1.676320261,0,0,0.000671417,0.019664469,8.969824975
-0.002067384,11.93617251,-0.000181183,-0.001315636,-1.795692359,0,0,0.000792225,0.021550378,9.001685353
-0.001715134,11.93585197,-0.000141326,-0.001331539,-1.915061962,0,0,0.000924001,0.023149469,9.033419883
-0.001374074,11.93556736,-0.000102238,-0.001340809,-2.034428055,0,0,0.001066066,0.024471388,9.063924158
-0.001047686,11.93538606,-6.40687E-05,-0.001343614,-2.153790541,0,0,0.001217617,0.025528667,9.091134242
-0.00073897,11.93528478,-2.69285E-05,-0.001340231,-2.273150257,0,0,0.001377731,0.026341139,9.113937469
-0.000450013,11.93518197,9.06658E-06,-0.001331032,-2.392508187,0,0,0.001545355,0.026933154,9.133036746
-0.000181917,11.93501573,4.3784E-05,-0.001316462,-2.511864664,0,0,0.001719338,0.027330274,9.150165472
6.52247E-05,11.93479417,7.70792E-05,-0.001297032,-2.631219243,0,0,0.00189847,0.02755902,9.166566943
0.000292257,11.93457851,0.000108802,-0.00127329,-2.750571266,0,0,0.002081506,0.027646545,9.182140611
0.00050082,11.93442276,0.000138802,-0.001245817,-2.869920531,0,0,0.00226719,0.027619541,9.195904278
0.000693141,11.93432768,0.000166938,-0.001215195,-2.989267481,0,0,0.002454277,0.027502988,9.207197677
0.000871845,11.93424679,0.000193079,-0.001182,-3.108612807,0,0,0.002641563,0.027319333,9.216492481
0.001039783,11.93413243,0.000217114,-0.001146782,-3.227956891,0,0,0.002827905,0.02708823,9.225167811
0.001199883,11.93397664,0.000238962,-0.001110059,-3.347299586,0,0,0.00301224,0.026826708,9.234461442
0.001355032,11.93381252,0.00025857,-0.001072307,-3.466640485,0,0,0.003193586,0.026549155,9.244484738
0.001507873,11.93368014,0.000275912,-0.001033953,-3.58597937,0,0,0.003371064,0.026267223,9.254537984
0.001660626,11.93359102,0.000290996,-0.000995374,-3.705316446,0,0,0.003543892,0.025989684,9.26387272
0.001814975,11.93352213,0.000303854,-0.000956891,-3.824652171,0,0,0.003711399,0.025722388,9.272341234
0.001972043,11.93344031,0.000314545,-0.000918766,-3.943986902,0,0,0.003873027,0.025468652,9.280441369
0.002132454,11.93333221,0.000323143,-0.000881208,-4.063320666,0,0,0.004028326,0.025229555,9.288800007
0.002296425,11.93321301,0.00032973,-0.000844359,-4.182653255,0,0,0.004176963,0.025003423,9.297616084
0.002463359,11.93310943,0.000334386,-0.000808284,-4.3019845,0,0,0.004318733,0.024782799,9.306548199
0.002631735,11.93303505,0.000337201,-0.00077299,-4.421314482,0,0,0.00445358,0.024558389,9.315083501
0.002799547,11.93298031,0.000338278,-0.000738465,-4.540643493,0,0,0.004581547,0.024324292,9.323005127
0.002964812,11.93292381,0.000337727,-0.00070469,-4.659971818,0,0,0.004702732,0.024078519,9.330541976
0.003125808,11.93285225,0.000335656,-0.000671645,-4.779299552,0,0,0.004817251,0.023820325,9.338114372
0.003280996,11.93277081,0.000332178,-0.000639298,-4.898626605,0,0,0.004925242,0.023547748,9.345949029
0.003428869,11.93269614,0.000327409,-0.0006076,-5.017952859,0,0,0.005026877,0.023257267,9.353912652
0.003567882,11.93264045,0.000321473,-0.000576495,-5.137278333,0,0,0.005122363,0.022945068,9.361678229
0.003696522,11.93260154,0.000314505,-0.000545923,-5.2566032,0,0,0.005211931,0.022608369,9.36903601
0.00381344,11.93256659,0.000306643,-0.000515829,-5.375927669,0,0,0.005295819,0.022245795,9.376061775
0.003917527,11.93252462,0.000298024,-0.000486164,-5.495251853,0,0,0.005374262,0.021856912,9.383016483
0.004007923,11.93247564,0.000288783,-0.000456886,-5.614575729,0,0,0.005447492,0.021441623,9.390099821
0.004083985,11.93242916,0.000279049,-0.000427958,-5.733899226,0,0,0.005515733,0.020999953,9.397289609
0.004145251,11.93239468,0.000268943,-0.000399349,-5.853222335,0,0,0.005579205,0.020532247,9.40439392
0.004191439,11.93237347,0.000258583,-0.000371037,-5.97254515,0,0,0.00563812,0.020039426,9.41124238
0.004222466,11.93235857,0.000248075,-0.000343006,-6.091867817,0,0,0.005692678,0.019523071,9.417833074
0.004238461,11.93234187,0.000237516,-0.000315251,-6.211190438,0,0,0.005743064,0.01898527,9.424314386
0.004239758,11.93232122,0.000226991,-0.000287775,-6.330513026,0,0,0.00578945,0.018428412,9.430839588
0.004226874,11.93230148,0.000216577,-0.000260588,-6.449835545,0,0,0.005831992,0.017855061,9.437436617
0.004200472,11.93228936,0.000206336,-0.000233706,-6.569157977,0,0,0.005870835,0.017267946,9.444003238
0.00416134,11.93228735,0.000196325,-0.000207152,-6.688480374,0,0,0.00590611,0.01666998,9.450414902
0.004110371,11.93229214,0.000186589,-0.000180951,-6.80780283,0,0,0.005937932,0.016064248,9.456637183
0.004048552,11.93229822,0.000177165,-0.000155137,-6.927125431,0,0,0.005966408,0.015453913,9.462745248
0.003976941,11.93230291,0.000168081,-0.000129744,-7.046448205,0,0,0.005991631,0.01484211,9.468846066
0.003896651,11.93230826,0.000159357,-0.00010481,-7.165771141,0,0,0.006013685,0.014231864,9.474983491
0.003808818,11.93231863,0.000151009,-8.03717E-05,-7.285094225,0,0,0.006032645,0.013626069,9.481110333
0.003714576,11.93233659,0.000143044,-5.64683E-05,-7.404417486,0,0,0.00604858,0.013027481,9.487142503
0.003615045,11.93236095,0.000135466,-3.31377E-05,-7.523740985,0,0,0.006061552,0.012438712,9.493037522
0.003511313,11.93238823,0.000128273,-1.04167E-05,-7.643064788,0,0,0.006071618,0.011862192,9.498826461
0.003404434,11.93241597,0.00012146,1.16597E-05,-7.762388933,0,0,0.006078833,0.011300113,9.504578043
0.003295405,11.93244467,0.000115018,3.30595E-05,-7.881713423,0,0,0.006083249,0.0107544,9.510334985
0.003185167,11.93247695,0.000108934,5.37538E-05,-8.001038255,0,0,0.006084918,0.010226704,9.516081187
0.003074598,11.93251497,0.000103193,7.3718E-05,-8.120363445,0,0,0.006083892,0.009718404,9.521763908
0.002964489,11.93255861,9.77787E-05,9.29342E-05,-8.239689038,0,0,0.006080224,0.009230269,9.527344425
0.002855506,11.93260584,9.26693E-05,0.000111392,-8.359015085,0,0,0.006073976,0.008762459,9.532829699
0.002748203,11.93265471,8.78434E-05,0.000129088,-8.478341624,0,0,0.006065216,0.008314846,9.538260312
0.002643025,11.932705,8.32781E-05,0.000146024,-8.597668671,0,0,0.006054021,0.007887059,9.543670981
0.002540323,11.93275811,7.89498E-05,0.000162209,-8.716996232,0,0,0.006040471,0.007478527,9.54906136
0.00244036,11.93281564,7.48351E-05,0.000177656,-8.836324322,0,0,0.006024654,0.00708853,9.554400938
0.002343321,11.93287794,7.09113E-05,0.000192381,-8.955652974,0,0,0.006006659,0.00671625,9.559659214
0.002249324,11.93294395,6.71572E-05,0.000206406,-9.07498223,0,0,0.00598658,0.006360806,9.564831766
0.002158429,11.93301225,6.35538E-05,0.000219753,-9.194312127,0,0,0.005964511,0.006021275,9.5699403
0.002070653,11.93308232,6.0085E-05,0.000232446,-9.313642689,0,0,0.005940547,0.005696711,9.575010157
0.001985968,11.93315484,5.67371E-05,0.000244512,-9.43297393,0,0,0.005914781,0.00538615,9.580047699
0.001904316,11.93323088,5.34999E-05,0.000255976,-9.552305867,0,0,0.005887306,0.005088644,9.585037084
0.001825609,11.93331092,5.03655E-05,0.000266866,-9.671638527,0,0,0.005858212,0.004803275,9.589956611
0.001749739,11.93339445,4.73288E-05,0.000277208,-9.790971946,0,0,0.005827587,0.004529178,9.594797911
0.001676584,11.93348055,4.43867E-05,0.000287029,-9.91030616,0,0,0.005795515,0.004265545,9.599571084
0.001606013,11.93356866,4.15378E-05,0.000296353,-10.0296412,0,0,0.005762078,0.00401162,9.604293241
0.00153789,11.933659,3.87818E-05,0.000305204,-10.14897707,0,0,0.005727353,0.003766702,9.608972574
0.001472082,11.93375225,3.61191E-05,0.000313607,-10.26831381,0,0,0.005691413,0.003530145,9.613602278
0.001408454,11.93384883,3.35505E-05,0.000321582,-10.38765144,0,0,0.00565433,0.00330137,9.618168239
0.001346879,11.93394859,3.10767E-05,0.00032915,-10.50698998,0,0,0.005616169,0.003079863,9.622662023
0.001287237,11.93405093,2.86978E-05,0.000336329,-10.62632948,0,0,0.005576994,0.002865177,9.627087247
0.001229419,11.93415538,2.64135E-05,0.000343139,-10.74566995,0,0,0.005536864,0.002656921,9.631454753
0.001173302,11.93426194,2.42215E-05,0.000349594,-10.86501143,0,0,0.005495837,0.002454752,9.635771949
0.001118795,11.93437094,2.21208E-05,0.00035571,-10.98435393,0,0,0.005453965,0.002258328,9.640037466
0.001065821,11.93448272,2.01195E-05,0.000361502,-11.10369748,0,0,0.005411299,0.002067363,9.64424465
0.001014315,11.93459735,1.82097E-05,0.000366981,-11.2230421,0,0,0.005367887,0.001881617,9.648386292
0.000964219,11.93471445,1.6387E-05,0.00037216,-11.34238783,0,0,0.005323772,0.001700964,9.652460171
0.000915492,11.93483366,1.46499E-05,0.000377048,-11.46173469,0,0,0.005279,0.001525243,9.656474157
0.000868097,11.93495488,1.29967E-05,0.000381657,-11.5810827,0,0,0.005233608,0.001354335,9.660435038
0.000822006,11.93507829,1.14235E-05,0.000385993,-11.7004319,0,0,0.005187633,0.001188145,9.664343536
0.0007772,11.93520411,9.9255E-06,0.000390065,-11.81978229,0,0,0.005141112,0.001026598,9.668195069
0.000733665,11.9353324,8.49657E-06,0.00039388,-11.93913392,0,0,0.005094077,0.000869639,9.671984637
0.000691393,11.93546295,7.13045E-06,0.000397445,-12.05848679,0,0,0.005046559,0.000717217,9.675711385
0.000650378,11.93559551,5.821E-06,0.000400765,-12.17784094,0,0,0.00499859,0.000569291,9.679379046
0.000610619,11.93572995,4.56251E-06,0.000403847,-12.2971964,0,0,0.004950197,0.000425817,9.682992436
0.000572112,11.93586634,3.34993E-06,0.000406696,-12.41655317,0,0,0.004901407,0.000286745,9.686553533
0.000534852,11.93600483,2.17892E-06,0.000409317,-12.5359113,0,0,0.004852247,0.00015202,9.690060556
0.000498831,11.9361455,1.04584E-06,0.000411714,-12.65527078,0,0,0.004802741,2.15774E-05,9.693510424
0.000464037,11.93628826,-5.2301E-08,0.000413894,-12.77463166,0,0,0.004752913,-0.00010465,9.696902023
0.000430453,11.93643293,-1.11795E-06,0.00041586,-12.89399395,0,0,0.004702786,-0.000226741,9.70023737
0.000398059,11.93657937,-2.1531E-06,0.000417619,-13.01335768,0,0,0.004652382,-0.000344781,9.703519947
0.000366831,11.93672759,-3.15944E-06,0.000419173,-13.13272286,0,0,0.004601723,-0.000458864,9.706752023
0.000336741,11.93687766,-4.13843E-06,0.000420529,-13.25208951,0,0,0.00455083,-0.000569097,9.709933395
0.000307757,11.93702965,-5.09136E-06,0.000421692,-13.37145765,0,0,0.004499725,-0.000675587,9.713062429
0.000279845,11.93718352,-6.01947E-06,0.000422665,-13.49082731,0,0,0.004448428,-0.000778453,9.716138188
0.000252967,11.93733915,-6.92395E-06,0.000423456,-13.61019851,0,0,0.004396961,-0.000877812,9.719161668
0.000227086,11.93749644,-7.80593E-06,0.000424068,-13.72957125,0,0,0.004345344,-0.000973785,9.722135187
0.000202163,11.93765536,-8.66656E-06,0.000424506,-13.84894557,0,0,0.004293597,-0.001066497,9.725060721
0.000178158,11.93781594,-9.50691E-06,0.000424777,-13.96832147,0,0,0.004241741,-0.00115607,9.727938746
0.00015503,11.93797822,-1.0328E-05,0.000424885,-14.08769898,0,0,0.004189796,-0.001242629,9.730768531
0.00013274,11.9381422,-1.11308E-05,0.000424836,-14.20707811,0,0,0.004137783,-0.001326292,9.733549424
0.000111248,11.93830779,-1.19161E-05,0.000424634,-14.32645888,0,0,0.004085719,-0.001407173,9.736281894
9.05165E-05,11.93847492,-1.26847E-05,0.000424285,-14.4458413,0,0,0.004033626,-0.001485387,9.738967451
7.05068E-05,11.93864354,-1.3437E-05,0.000423794,-14.5652254,0,0,0.003981522,-0.001561034,9.741607676
5.11829E-05,11.93881366,-1.41734E-05,0.000423166,-14.68461118,0,0,0.003929426,-0.001634218,9.744203304
3.25097E-05,11.9389853,-1.48943E-05,0.000422406,-14.80399867,0,0,0.003877355,-0.00170503,9.746754146
1.4454E-05,11.93915846,-1.55997E-05,0.000421518,-14.92338788,0,0,0.003825329,-0.001773556,9.749259809
-3.01615E-06,11.93933308,-1.62897E-05,0.000420507,-15.04277881,0,0,0.003773363,-0.001839877,9.751720478
-1.99304E-05,11.93950911,-1.69641E-05,0.000419378,-15.1621715,0,0,0.003721474,-0.001904063,9.754137084
-3.63166E-05,11.93968651,-1.76228E-05,0.000418134,-15.28156594,0,0,0.00366968,-0.00196618,9.756510799
-5.22006E-05,11.93986525,-1.82655E-05,0.000416781,-15.40096216,0,0,0.003617995,-0.002026286,9.758842369
-6.7606E-05,11.94004535,-1.88921E-05,0.000415321,-15.52036017,0,0,0.003566434,-0.002084433,9.761131906
-8.25546E-05,11.94022681,-1.95022E-05,0.000413758,-15.63975998,0,0,0.003515013,-0.002140668,9.763379227
-9.70658E-05,11.94040959,-2.00956E-05,0.000412096,-15.7591616,0,0,0.003463746,-0.002195031,9.765584405
-0.000111157,11.94059364,-2.06722E-05,0.00041034,-15.87856505,0,0,0.003412645,-0.00224756,9.767748
-0.000124844,11.94077893,-2.12316E-05,0.00040849,-15.99797034,0,0,0.003361725,-0.002298282,9.769870839
-0.000138141,11.94096543,-2.17738E-05,0.000406552,-16.11737748,0,0,0.003310998,-0.002347227,9.77195358
-0.000151059,11.94115314,-2.22987E-05,0.000404529,-16.23678648,0,0,0.003260477,-0.002394419,9.773996472
-0.000163608,11.94134205,-2.28062E-05,0.000402422,-16.35619736,0,0,0.003210172,-0.002439876,9.775999491
-0.000175798,11.94153214,-2.32964E-05,0.000400234,-16.47561013,0,0,0.003160095,-0.002483621,9.777962686
-0.000187635,11.94172337,-2.37693E-05,0.00039797,-16.59502479,0,0,0.003110257,-0.002525668,9.779886404
-0.000199126,11.9419157,-2.42249E-05,0.00039563,-16.71444136,0,0,0.003060669,-0.002566033,9.781771224
-0.000210276,11.94210911,-2.46635E-05,0.000393219,-16.83385985,0,0,0.003011341,-0.002604732,9.783617695
-0.00022109,11.9423036,-2.50852E-05,0.000390737,-16.95328027,0,0,0.002962282,-0.002641776,9.785426122
-0.000231571,11.94249914,-2.54901E-05,0.000388188,-17.07270264,0,0,0.002913502,-0.002677184,9.787196597
-0.000241723,11.94269571,-2.58785E-05,0.000385573,-17.19212695,0,0,0.002865009,-0.002710966,9.788929193
-0.000251548,11.9428933,-2.62505E-05,0.000382896,-17.31155322,0,0,0.002816813,-0.00274314,9.790624154
-0.000261048,11.94309186,-2.66064E-05,0.000380159,-17.43098146,0,0,0.002768921,-0.002773721,9.792281903
-0.000270227,11.94329137,-2.69463E-05,0.000377363,-17.55041168,0,0,0.002721342,-0.002802725,9.793902893
-0.000279086,11.94349182,-2.72706E-05,0.000374511,-17.66984389,0,0,0.002674083,-0.00283017,9.795487453
-0.000287628,11.94369318,-2.75795E-05,0.000371605,-17.7892781,0,0,0.002627153,-0.002856075,9.797035755
-0.000295855,11.94389545,-2.78732E-05,0.000368647,-17.90871432,0,0,0.002580557,-0.002880461,9.798547922
-0.000303769,11.94409859,-2.81519E-05,0.000365639,-18.02815256,0,0,0.002534302,-0.002903349,9.800024164
-0.000311374,11.94430259,-2.8416E-05,0.000362584,-18.14759281,0,0,0.002488396,-0.002924759,9.801464817
-0.000318672,11.94450741,-2.86655E-05,0.000359483,-18.26703511,0,0,0.002442845,-0.002944719,9.802870271
-0.000325666,11.94471303,-2.89009E-05,0.000356339,-18.38647944,0,0,0.002397655,-0.002963251,9.804240859
-0.00033236,11.94491945,-2.91223E-05,0.000353153,-18.50592582,0,0,0.002352831,-0.002980381,9.805576812
-0.000338756,11.94512664,-2.93299E-05,0.000349928,-18.62537426,0,0,0.00230838,-0.002996137,9.806878308
-0.00034486,11.94533457,-2.95241E-05,0.000346666,-18.74482477,0,0,0.002264306,-0.003010545,9.808145563
-0.000350675,11.94554324,-2.9705E-05,0.000343369,-18.86427735,0,0,0.002220615,-0.003023635,9.809378872
-0.000356204,11.94575261,-2.98729E-05,0.000340038,-18.98373201,0,0,0.002177312,-0.003035433,9.810578585
-0.000361453,11.94596266,-3.00281E-05,0.000336676,-19.10318876,0,0,0.002134402,-0.00304597,9.811745037
-0.000366426,11.94617338,-3.01708E-05,0.000333284,-19.2226476,0,0,0.002091888,-0.003055275,9.812878499
-0.000371128,11.94638475,-3.03012E-05,0.000329865,-19.34210854,0,0,0.002049775,-0.003063377,9.813979197
-0.000375563,11.94659675,-3.04195E-05,0.000326421,-19.46157159,0,0,0.002008067,-0.003070307,9.815047364
-0.000379737,11.94680936,-3.0526E-05,0.000322953,-19.58103676,0,0,0.001966768,-0.003076093,9.816083285
-0.000383652,11.94702256,-3.0621E-05,0.000319463,-19.70050404,0,0,0.001925882,-0.003080765,9.817087288
-0.000387312,11.94723632,-3.07045E-05,0.000315953,-19.81997345,0,0,0.001885411,-0.003084355,9.818059703
-0.000390719,11.94745064,-3.07767E-05,0.000312425,-19.939445,0,0,0.001845359,-0.003086894,9.819000825
-0.000393876,11.94766549,-3.08377E-05,0.00030888,-20.05891868,0,0,0.001805729,-0.003088419,9.819910915
-0.000396783,11.94788086,-3.08876E-05,0.000305321,-20.17839451,0,0,0.001766523,-0.003088964,9.820790227
-0.000399444,11.94809673,-3.09265E-05,0.000301748,-20.29787249,0,0,0.001727744,-0.003088568,9.821639044
-0.000401861,11.94831307,-3.09543E-05,0.000298165,-20.41735262,0,0,0.001689393,-0.003087269,9.822457679
-0.00040404,11.94852988,-3.09711E-05,0.000294572,-20.53683491,0,0,0.001651474,-0.003085106,9.823246456
-0.000405983,11.94874713,-3.09769E-05,0.000290972,-20.65631936,0,0,0.001613987,-0.00308212,9.824005679
-0.000407698,11.9489648,-3.09719E-05,0.000287366,-20.77580599,0,0,0.001576935,-0.003078346,9.824735628
-0.000409189,11.94918289,-3.09561E-05,0.000283755,-20.89529478,0,0,0.001540318,-0.003073824,9.825436573
-0.000410463,11.94940137,-3.093E-05,0.000280142,-21.01478576,0,0,0.001504139,-0.00306859,9.826108795
-0.000411529,11.94962022,-3.08936E-05,0.000276527,-21.13427892,0,0,0.001468397,-0.003062677,9.826752594
-0.00041239,11.94983944,-3.0847E-05,0.000272913,-21.25377426,0,0,0.001433094,-0.003056118,9.827368284
-0.000413056,11.95005899,-3.07911E-05,0.000269301,-21.37327179,0,0,0.00139823,-0.003048942,9.827956167
-0.000413531,11.95027888,-3.0726E-05,0.000265692,-21.49277152,0,0,0.001363806,-0.003041181,9.828516529
-0.000413824,11.95049907,-3.06521E-05,0.000262087,-21.61227344,0,0,0.001329823,-0.003032857,9.829049645
-0.000413939,11.95071956,-3.05699E-05,0.000258489,-21.73177756,0,0,0.001296279,-0.003023997,9.829555791
-0.000413883,11.95094033,-3.04799E-05,0.000254897,-21.85128388,0,0,0.001263176,-0.003014624,9.830035257
-0.00041366,11.95116136,-3.03825E-05,0.000251314,-21.97079241,0,0,0.001230512,-0.003004757,9.830488339
-0.000413276,11.95138264,-3.0278E-05,0.00024774,-22.09030315,0,0,0.001198287,-0.002994418,9.830915331
-0.000412736,11.95160415,-3.0167E-05,0.000244176,-22.2098161,0,0,0.001166501,-0.002983623,9.831316513
-0.000412044,11.95182589,-3.00498E-05,0.000240623,-22.32933127,0,0,0.001135152,-0.00297239,9.831692158
-0.000411204,11.95204782,-2.99267E-05,0.000237083,-22.44884865,0,0,0.00110424,-0.002960736,9.832042535
-0.000410222,11.95226995,-2.9798E-05,0.000233556,-22.56836825,0,0,0.001073763,-0.002948674,9.832367917
-0.000409101,11.95249225,-2.96641E-05,0.000230043,-22.68789007,0,0,0.001043719,-0.002936222,9.832668586
-0.000407845,11.95271471,-2.95253E-05,0.000226544,-22.80741411,0,0,0.001014108,-0.002923391,9.83294482
-0.000406459,11.95293731,-2.93817E-05,0.000223061,-22.92694037,0,0,0.000984928,-0.002910196,9.833196889
-0.000404946,11.95316005,-2.92337E-05,0.000219594,-23.04646886,0,0,0.000956176,-0.002896651,9.833425056
-0.00040331,11.95338291,-2.90815E-05,0.000216144,-23.16599958,0,0,0.000927851,-0.002882767,9.83362958
-0.000401555,11.95360587,-2.89253E-05,0.000212712,-23.28553252,0,0,0.000899951,-0.002868561,9.83381072
-0.000399686,11.95382892,-2.87652E-05,0.000209298,-23.40506769,0,0,0.000872474,-0.002854042,9.833968739
-0.000397705,11.95405205,-2.86016E-05,0.000205902,-23.5246051,0,0,0.000845418,-0.002839225,9.834103899
-0.000395618,11.95427524,-2.84347E-05,0.000202526,-23.64414473,0,0,0.00081878,-0.002824123,9.834216459
-0.000393427,11.95449849,-2.82645E-05,0.00019917,-23.76368659,0,0,0.000792558,-0.002808747,9.834306668
-0.000391137,11.95472177,-2.80914E-05,0.000195834,-23.88323069,0,0,0.00076675,-0.002793113,9.834374774
-0.000388752,11.95494508,-2.79155E-05,0.000192519,-24.00277702,0,0,0.000741353,-0.002777231,9.834421021
-0.000386275,11.9551684,-2.7737E-05,0.000189226,-24.12232558,0,0,0.000716366,-0.002761114,9.834445658
-0.00038371,11.95539172,-2.7556E-05,0.000185955,-24.24187638,0,0,0.000691784,-0.002744775,9.83444893
-0.000381061,11.95561503,-2.73728E-05,0.000182706,-24.36142941,0,0,0.000667606,-0.002728225,9.834431081
-0.000378332,11.95583832,-2.71875E-05,0.00017948,-24.48098467,0,0,0.000643829,-0.002711479,9.83439235
-0.000375526,11.95606157,-2.70003E-05,0.000176278,-24.60054216,0,0,0.000620451,-0.002694545,9.834332972
-0.000372648,11.95628477,-2.68112E-05,0.0001731,-24.72010188,0,0,0.000597468,-0.002677437,9.83425318
-0.0003697,11.95650791,-2.66205E-05,0.000169945,-24.83966384,0,0,0.000574878,-0.002660165,9.834153207
-0.000366687,11.95673098,-2.64282E-05,0.000166816,-24.95922803,0,0,0.000552677,-0.00264274,9.834033287
-0.000363611,11.95695396,-2.62345E-05,0.000163711,-25.07879445,0,0,0.000530864,-0.002625175,9.833893649
-0.000360477,11.95717685,-2.60394E-05,0.000160632,-25.1983631,0,0,0.000509435,-0.002607476,9.833734522
-0.000357287,11.95739963,-2.5843E-05,0.000157579,-25.31793397,0,0,0.000488387,-0.002589657,9.833556131
-0.000354045,11.9576223,-2.56455E-05,0.000154551,-25.43750708,0,0,0.000467718,-0.002571725,9.833358697
-0.000350754,11.95784483,-2.54468E-05,0.00015155,-25.55708241,0,0,0.000447423,-0.002553689,9.833142442
-0.000347417,11.95806723,-2.52472E-05,0.000148576,-25.67665996,0,0,0.000427501,-0.002535561,9.832907588
