Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
6.35897E-07,15,-4.99067E-06,-1.1E-11,0,0,0,0,0,0
1.38495E-06,15.00180728,-4.98654E-06,-2.346E-09,-2.862123631,0,0,-1.93068E-06,-1.3E-11,8.06839E-06
2.96702E-06,14.99907833,-4.96799E-06,-1.4029E-08,-2.712111042,0,0,-1.9406E-06,-1.4413E-08,0.009919591
5.32054E-06,14.99191911,-4.9269E-06,-4.0971E-08,-2.562106541,0,0,-1.98247E-06,-7.349E-08,0.064384331
8.27343E-06,14.98328516,-4.85846E-06,-8.7371E-08,-2.412160132,0,0,-2.07406E-06,-1.3011E-07,0.194874061
1.16367E-05,14.97583556,-4.76438E-06,-1.55941E-07,-2.262300393,0,0,-2.22735E-06,-3.0685E-08,0.424180728
1.52707E-05,14.97059796,-4.65171E-06,-2.48018E-07,-2.112525158,0,0,-2.44797E-06,4.73815E-07,0.762474301
1.90843E-05,14.96690004,-4.53174E-06,-3.63291E-07,-1.962813791,0,0,-2.73611E-06,1.68571E-06,1.206887607
2.30197E-05,14.96350099,-4.41588E-06,-4.9992E-07,-1.813145893,0,0,-3.08711E-06,3.88375E-06,1.747294776
2.70326E-05,14.95976507,-4.31438E-06,-6.55136E-07,-1.663512648,0,0,-3.49322E-06,7.31252E-06,2.371489542
3.10871E-05,14.95597329,-4.23513E-06,-8.26021E-07,-1.513915127,0,0,-3.94538E-06,1.20655E-05,3.063370638
3.51571E-05,14.95277393,-4.18305E-06,-1.00992E-06,-1.364355329,0,0,-4.43497E-06,1.81794E-05,3.797851743
3.92279E-05,14.95046118,-4.16025E-06,-1.20429E-06,-1.214829635,0,0,-4.9546E-06,2.55681E-05,4.541434654
4.32925E-05,14.94874864,-4.16653E-06,-1.4062E-06,-1.065329601,0,0,-5.49772E-06,3.39885E-05,5.260487458
4.7341E-05,14.94713291,-4.19981E-06,-1.61214E-06,-0.915847464,0,0,-6.05794E-06,4.3019E-05,5.929297935
5.135E-05,14.94540292,-4.25647E-06,-1.81823E-06,-0.766380173,0,0,-6.62864E-06,5.21072E-05,6.529949912
5.52806E-05,14.94380186,-4.33199E-06,-2.02072E-06,-0.616928343,0,0,-7.20334E-06,6.06778E-05,7.046120845
5.90829E-05,14.94273984,-4.42089E-06,-2.21639E-06,-0.467491863,0,0,-7.77635E-06,6.8241E-05,7.460371121
6.27076E-05,14.94237306,-4.51747E-06,-2.40261E-06,-0.318066752,0,0,-8.34319E-06,7.44484E-05,7.760460735
6.61118E-05,14.94244075,-4.62077E-06,-2.5772E-06,-0.168646147,0,0,-8.90025E-06,7.91173E-05,7.949929239
6.92589E-05,14.94247559,-4.72434E-06,-2.7381E-06,-0.019224263,0,0,-9.44358E-06,8.22617E-05,8.053835205
7.21106E-05,14.94216512,-4.82387E-06,-2.88355E-06,-0.130200364,0,0,-9.97061E-06,8.41086E-05,8.116415596
7.46277E-05,14.94154424,-4.91762E-06,-3.01239E-06,-0.279625029,0,0,-1.04787E-05,8.50364E-05,8.18137873
7.6779E-05,14.94088658,-5.00468E-06,-3.12422E-06,-0.429045913,0,0,-1.09654E-05,8.51751E-05,8.253883802
7.85486E-05,14.94042927,-5.08458E-06,-3.21936E-06,-0.57846124,0,0,-1.14296E-05,8.46217E-05,8.328181529
7.99375E-05,14.94018593,-5.1572E-06,-3.2985E-06,-0.727872075,0,0,-1.18706E-05,8.34681E-05,8.399761038
8.09597E-05,14.93998531,-5.22276E-06,-3.36246E-06,-0.877280626,0,0,-1.22884E-05,8.17756E-05,8.468501933
8.16366E-05,14.93965864,-5.2817E-06,-3.41203E-06,-1.026687997,0,0,-1.26828E-05,7.95851E-05,8.537497824
8.19914E-05,14.93918856,-5.33454E-06,-3.44819E-06,-1.17609338,0,0,-1.30538E-05,7.6948E-05,8.609374108
8.20494E-05,14.93869953,-5.38185E-06,-3.47225E-06,-1.325495105,0,0,-1.34018E-05,7.39477E-05,8.683702847
8.18394E-05,14.93832603,-5.42419E-06,-3.48583E-06,-1.474892279,0,0,-1.37277E-05,7.06908E-05,8.757528555
8.13955E-05,14.93809315,-5.46213E-06,-3.49069E-06,-1.624285474,0,0,-1.40333E-05,6.72785E-05,8.82801061
8.07553E-05,14.93791045,-5.49617E-06,-3.48852E-06,-1.773676036,0,0,-1.43203E-05,6.37841E-05,8.894551246
7.99581E-05,14.93766658,-5.52726E-06,-3.4808E-06,-1.923064809,0,0,-1.45905E-05,6.02539E-05,8.95866243
7.90333E-05,14.93732742,-5.55553E-06,-3.46893E-06,-2.072451487,0,0,-1.48454E-05,5.67279E-05,9.022047264
7.80125E-05,14.93695341,-5.58095E-06,-3.45432E-06,-2.221835047,0,0,-1.50867E-05,5.32621E-05,9.084836152
7.69229E-05,14.93663403,-5.60381E-06,-3.43846E-06,-2.37121474,0,0,-1.53163E-05,4.99211E-05,9.145451027
7.57911E-05,14.93640814,-5.62435E-06,-3.42277E-06,-2.5205907,0,0,-1.55362E-05,4.67666E-05,9.201959408
7.46433E-05,14.93623981,-5.64273E-06,-3.40851E-06,-2.66996373,0,0,-1.57483E-05,4.38389E-05,9.253538571
7.35034E-05,14.93606094,-5.65903E-06,-3.39668E-06,-2.819334567,0,0,-1.59543E-05,4.11539E-05,9.300794679
7.23911E-05,14.9358337,-5.67329E-06,-3.38806E-06,-2.968703334,0,0,-1.61555E-05,3.87161E-05,9.344859929
7.13209E-05,14.93557701,-5.68549E-06,-3.38329E-06,-3.118069602,0,0,-1.63529E-05,3.65339E-05,9.386235603
7.03042E-05,14.93534069,-5.69565E-06,-3.38299E-06,-3.267432913,0,0,-1.65476E-05,3.46242E-05,9.424402297
6.93507E-05,14.93515788,-5.70383E-06,-3.38768E-06,-3.416793238,0,0,-1.67405E-05,3.30041E-05,9.45840004
6.84696E-05,14.93501965,-5.71019E-06,-3.39775E-06,-3.566151003,0,0,-1.69322E-05,3.16781E-05,9.487728486
6.76677E-05,14.93488928,-5.715E-06,-3.41337E-06,-3.715506725,0,0,-1.71233E-05,3.06344E-05,9.512756433
6.695E-05,14.9347377,-5.71847E-06,-3.43451E-06,-3.864860636,0,0,-1.73139E-05,2.98518E-05,9.534380559
6.63179E-05,14.93456636,-5.72086E-06,-3.46105E-06,-4.014212616,0,0,-1.7504E-05,2.93102E-05,9.553351313
6.57704E-05,14.93440045,-5.72231E-06,-3.49283E-06,-4.163562429,0,0,-1.76932E-05,2.89973E-05,9.569895169
6.53056E-05,14.93426306,-5.72296E-06,-3.52964E-06,-4.312910026,0,0,-1.78814E-05,2.89038E-05,9.58390647
6.49215E-05,14.93415532,-5.72302E-06,-3.57122E-06,-4.46225563,0,0,-1.80681E-05,2.90166E-05,9.595454739
6.4615E-05,14.93405843,-5.7227E-06,-3.61723E-06,-4.611599579,0,0,-1.82531E-05,2.93141E-05,9.605128959
6.43822E-05,14.93395222,-5.7221E-06,-3.66721E-06,-4.760942091,0,0,-1.84357E-05,2.97685E-05,9.613957703
6.42173E-05,14.93383204,-5.72125E-06,-3.72065E-06,-4.910283167,0,0,-1.86153E-05,3.03532E-05,9.622865349
6.41135E-05,14.93370988,-5.72014E-06,-3.77707E-06,-5.05962269,0,0,-1.87911E-05,3.1048E-05,9.631987472
6.40635E-05,14.93360131,-5.71874E-06,-3.83602E-06,-5.208960607,0,0,-1.89625E-05,3.18381E-05,9.641070769
6.40609E-05,14.93351173,-5.71703E-06,-3.89705E-06,-5.358297027,0,0,-1.91288E-05,3.27099E-05,9.649828062
6.40993E-05,14.93343356,-5.71499E-06,-3.95971E-06,-5.507632164,0,0,-1.92896E-05,3.36461E-05,9.658184633
6.41729E-05,14.93335483,-5.71262E-06,-4.02354E-06,-5.656966206,0,0,-1.94441E-05,3.46266E-05,9.666303922
6.42753E-05,14.93327005,-5.70989E-06,-4.08805E-06,-5.806299226,0,0,-1.95917E-05,3.56319E-05,9.674408188
6.44003E-05,14.93318371,-5.70677E-06,-4.15283E-06,-5.955631204,0,0,-1.97319E-05,3.66474E-05,9.682580407
6.45417E-05,14.93310474,-5.70323E-06,-4.21749E-06,-6.104962131,0,0,-1.9864E-05,3.7664E-05,9.690718203
6.46943E-05,14.93303808,-5.69924E-06,-4.28173E-06,-6.254292074,0,0,-1.99877E-05,3.86752E-05,9.698653192
6.48537E-05,14.93298111,-5.69476E-06,-4.34525E-06,-6.403621174,0,0,-2.01025E-05,3.96737E-05,9.706306971
6.50163E-05,14.932927,-5.68978E-06,-4.40777E-06,-6.552949574,0,0,-2.02083E-05,4.0651E-05,9.713745344
6.51787E-05,14.93287118,-5.68427E-06,-4.46904E-06,-6.702277359,0,0,-2.03046E-05,4.15985E-05,9.721101534
6.53378E-05,14.93281476,-5.67822E-06,-4.52886E-06,-6.851604549,0,0,-2.03912E-05,4.25107E-05,9.728454987
6.54909E-05,14.93276266,-5.67159E-06,-4.58705E-06,-7.000931151,0,0,-2.04681E-05,4.33858E-05,9.73577574
6.56359E-05,14.93271875,-5.6644E-06,-4.64351E-06,-7.15025721,0,0,-2.0535E-05,4.42244E-05,9.742970666
6.57716E-05,14.93268273,-5.65664E-06,-4.69816E-06,-7.299582815,0,0,-2.05921E-05,4.50273E-05,9.749975671
6.58972E-05,14.93265104,-5.64835E-06,-4.75093E-06,-7.44890807,0,0,-2.06392E-05,4.57943E-05,9.756808216
6.60126E-05,14.93262037,-5.63957E-06,-4.80178E-06,-7.59823305,0,0,-2.06766E-05,4.65247E-05,9.763542216
6.61175E-05,14.93259037,-5.63035E-06,-4.85069E-06,-7.747557792,0,0,-2.07042E-05,4.72191E-05,9.770239345
6.62121E-05,14.93256345,-5.62075E-06,-4.89767E-06,-7.896882312,0,0,-2.07223E-05,4.788E-05,9.776902021
6.62969E-05,14.93254224,-5.61079E-06,-4.94276E-06,-8.04620664,0,0,-2.07311E-05,4.85113E-05,9.783484258
6.63726E-05,14.93252731,-5.60054E-06,-0.000004986,-8.195530834,0,0,-2.07307E-05,4.9117E-05,9.789941593
6.64404E-05,14.93251699,-5.59006E-06,-5.02747E-06,-8.344854963,0,0,-2.07215E-05,4.97003E-05,9.796271344
6.65015E-05,14.93250916,-5.5794E-06,-5.06722E-06,-8.494179088,0,0,-2.07037E-05,5.02633E-05,9.802510721
6.65567E-05,14.93250307,-5.56866E-06,-5.10532E-06,-8.643503245,0,0,-2.06776E-05,5.08077E-05,9.808701345
6.66075E-05,14.93249975,-5.55782E-06,-5.14185E-06,-8.792827455,0,0,-2.06435E-05,5.13367E-05,9.814855765
6.6655E-05,14.9325008,-5.54693E-06,-5.17689E-06,-8.942151742,0,0,-2.06018E-05,5.18534E-05,9.82095399
6.66997E-05,14.93250695,-5.53604E-06,-5.21054E-06,-9.091476142,0,0,-2.05526E-05,5.2361E-05,9.826967999
6.67436E-05,14.93251753,-5.52515E-06,-5.24286E-06,-9.240800704,0,0,-2.04965E-05,5.28623E-05,9.832888832
6.67869E-05,14.93253128,-5.51434E-06,-5.27394E-06,-9.390125474,0,0,-2.04336E-05,5.33584E-05,9.838732907
6.6831E-05,14.93254747,-5.5036E-06,-5.30385E-06,-9.539450484,0,0,-2.03644E-05,5.38505E-05,9.844525626
6.68767E-05,14.93256643,-5.49297E-06,-5.33265E-06,-9.688775757,0,0,-2.0289E-05,5.43394E-05,9.850279927
6.69244E-05,14.93258907,-5.48248E-06,-5.3604E-06,-9.838101313,0,0,-2.02078E-05,5.48268E-05,9.855988765
6.69747E-05,14.93261597,-5.47213E-06,-5.38716E-06,-9.987427178,0,0,-2.0121E-05,5.53136E-05,9.861635606
6.70279E-05,14.93264697,-5.46195E-06,-5.41299E-06,-10.13675339,0,0,-0.000020029,5.58006E-05,9.86721106
6.70846E-05,14.93268136,-5.45195E-06,-5.43793E-06,-10.28607998,0,0,-1.9932E-05,5.62879E-05,9.87272057
6.71447E-05,14.93271857,-5.44212E-06,-5.462E-06,-10.43540698,0,0,-1.98301E-05,5.6775E-05,9.878178126
6.72085E-05,14.93275861,-5.43248E-06,-5.48525E-06,-10.58473442,0,0,-1.97237E-05,5.72612E-05,9.883593647
6.72757E-05,14.93280194,-5.42301E-06,-5.50768E-06,-10.73406231,0,0,-1.9613E-05,5.77463E-05,9.888965775
6.73462E-05,14.93284896,-5.41372E-06,-5.52933E-06,-10.88339067,0,0,-1.94981E-05,5.82299E-05,9.894285289
6.74199E-05,14.93289969,-5.40458E-06,-5.55021E-06,-11.03271954,0,0,-1.93792E-05,5.87115E-05,9.899544504
6.74965E-05,14.93295377,-5.39563E-06,-5.57033E-06,-11.18204895,0,0,-1.92565E-05,5.91902E-05,9.904743714
6.75756E-05,14.93301079,-5.38688E-06,-5.58968E-06,-11.33137891,0,0,-1.91302E-05,5.96649E-05,9.909889725
6.7657E-05,14.93307066,-5.37834E-06,-5.60829E-06,-11.48070947,0,0,-1.90004E-05,6.01347E-05,9.914989036
6.77401E-05,14.93313354,-5.37E-06,-5.62613E-06,-11.63004063,0,0,-1.88673E-05,6.05986E-05,9.920042344
6.78247E-05,14.9331997,-5.36187E-06,-5.64322E-06,-11.77937243,0,0,-1.87309E-05,6.1056E-05,9.925044808
6.79104E-05,14.93326921,-5.35398E-06,-5.65956E-06,-11.92870488,0,0,-1.85914E-05,6.15062E-05,9.929990902
6.79969E-05,14.93334187,-5.34634E-06,-5.67513E-06,-12.07803801,0,0,-1.84489E-05,6.19483E-05,9.934879013
6.80838E-05,14.93341743,-5.33896E-06,-5.68995E-06,-12.22737186,0,0,-1.83036E-05,6.23818E-05,9.939711923
6.81707E-05,14.93349575,-5.33184E-06,-5.704E-06,-12.37670644,0,0,-1.81555E-05,6.28055E-05,9.944493471
6.82574E-05,14.93357688,-5.32497E-06,-5.71728E-06,-12.52604179,0,0,-1.80047E-05,6.32189E-05,9.949224854
6.83433E-05,14.93366095,-5.31833E-06,-5.72979E-06,-12.67537792,0,0,-1.78515E-05,6.36217E-05,9.953903769
6.84281E-05,14.93374801,-5.3119E-06,-5.74154E-06,-12.82471485,0,0,-1.76958E-05,6.40133E-05,9.95852665
6.85116E-05,14.93383799,-5.30565E-06,-5.75252E-06,-12.97405263,0,0,-1.75378E-05,6.43936E-05,9.963091614
6.85933E-05,14.93393071,-5.29955E-06,-5.76273E-06,-13.12339126,0,0,-1.73775E-05,6.47621E-05,9.967599495
6.8673E-05,14.93402604,-5.29357E-06,-5.77219E-06,-13.27273078,0,0,-1.72152E-05,6.51184E-05,9.972052424
6.87502E-05,14.93412397,-5.28767E-06,-5.7809E-06,-13.42207122,0,0,-1.7051E-05,6.54624E-05,9.976451566
6.88249E-05,14.93422456,-5.28187E-06,-5.78885E-06,-13.57141259,0,0,-1.68848E-05,6.57939E-05,9.980796067
6.88969E-05,14.93432783,-5.27614E-06,-5.79608E-06,-13.72075493,0,0,-1.67169E-05,6.61133E-05,9.985083913
6.89659E-05,14.93443373,-5.27047E-06,-5.80258E-06,-13.87009825,0,0,-1.65472E-05,6.64205E-05,9.989313659
6.9032E-05,14.93454218,-5.26488E-06,-5.80836E-06,-14.01944259,0,0,-1.63761E-05,6.67159E-05,9.993485416
6.90952E-05,14.93465305,-5.25937E-06,-5.81345E-06,-14.16878797,0,0,-1.62034E-05,6.69997E-05,9.997600395
6.91556E-05,14.93476631,-5.25396E-06,-5.81786E-06,-14.31813441,0,0,-1.60294E-05,6.72723E-05,10.00165963
6.92132E-05,14.93488197,-5.24867E-06,-5.82161E-06,-14.46748195,0,0,-1.58541E-05,6.7534E-05,10.0056631
6.92682E-05,14.93500004,-5.24353E-06,-5.82471E-06,-14.6168306,0,0,-1.56776E-05,6.77854E-05,10.00960993
6.93207E-05,14.93512048,-5.23853E-06,-5.82719E-06,-14.76618039,0,0,-1.55E-05,6.8027E-05,10.01349929
6.93709E-05,14.93524323,-5.23369E-06,-5.82906E-06,-14.91553134,0,0,-1.53215E-05,6.82592E-05,10.01733121
6.94189E-05,14.93536821,-5.229E-06,-5.83034E-06,-15.06488348,0,0,-1.51421E-05,6.84824E-05,10.02110648
6.9465E-05,14.93549538,-5.22448E-06,-5.83107E-06,-15.21423684,0,0,-1.49619E-05,6.86972E-05,10.02482604
6.95091E-05,14.93562472,-5.22012E-06,-5.83125E-06,-15.36359143,0,0,-1.4781E-05,6.89038E-05,10.02849034
6.95516E-05,14.93575621,-5.21591E-06,-5.83091E-06,-15.51294729,0,0,-1.45996E-05,6.91028E-05,10.03209923
6.95925E-05,14.93588984,-5.21184E-06,-5.83007E-06,-15.66230443,0,0,-1.44177E-05,6.92945E-05,10.03565248
6.9632E-05,14.93602557,-5.20792E-06,-5.82875E-06,-15.81166288,0,0,-1.42354E-05,6.94795E-05,10.03915025
6.96702E-05,14.93616333,-5.20414E-06,-5.82697E-06,-15.96102265,0,0,-1.40528E-05,6.96579E-05,10.04259319
6.97071E-05,14.93630308,-5.20049E-06,-5.82475E-06,-16.11038379,0,0,-1.387E-05,6.983E-05,10.04598215
6.97429E-05,14.93644479,-5.19696E-06,-5.82211E-06,-16.25974629,0,0,-1.36871E-05,6.99963E-05,10.04931781
6.97777E-05,14.93658845,-5.19356E-06,-5.81906E-06,-16.4091102,0,0,-1.35042E-05,7.01567E-05,10.05260049
6.98115E-05,14.93673403,-5.19027E-06,-5.81564E-06,-16.55847552,0,0,-1.33213E-05,7.03117E-05,10.05583033
6.98444E-05,14.93688151,-5.1871E-06,-5.81184E-06,-16.70784228,0,0,-1.31386E-05,7.04614E-05,10.05900766
6.98764E-05,14.93703083,-5.18405E-06,-5.80768E-06,-16.8572105,0,0,-1.29561E-05,7.06059E-05,10.06213309
6.99077E-05,14.93718196,-5.18111E-06,-5.80319E-06,-17.0065802,0,0,-1.27739E-05,7.07455E-05,10.0652074
6.99382E-05,14.93733488,-5.17827E-06,-5.79837E-06,-17.1559514,0,0,-1.2592E-05,7.08801E-05,10.06823132
6.9968E-05,14.93748955,-5.17555E-06,-5.79323E-06,-17.30532412,0,0,-1.24106E-05,7.101E-05,10.07120536
6.99971E-05,14.93764596,-5.17294E-06,-5.7878E-06,-17.45469838,0,0,-1.22296E-05,7.11351E-05,10.07412992
7.00255E-05,14.93780408,-5.17044E-06,-5.78207E-06,-17.6040742,0,0,-1.20492E-05,7.12556E-05,10.07700541
7.00533E-05,14.93796388,-5.16805E-06,-5.77607E-06,-17.75345159,0,0,-1.18694E-05,7.13716E-05,10.0798324
7.00805E-05,14.93812532,-5.16577E-06,-5.76979E-06,-17.90283058,0,0,-1.16902E-05,7.1483E-05,10.08261157
7.0107E-05,14.93828838,-5.1636E-06,-5.76326E-06,-18.05221118,0,0,-1.15118E-05,7.15899E-05,10.08534362
7.01329E-05,14.93845303,-5.16153E-06,-5.75648E-06,-18.2015934,0,0,-1.13341E-05,7.16925E-05,10.0880291
7.01582E-05,14.93861925,-5.15957E-06,-5.74946E-06,-18.35097727,0,0,-1.11572E-05,7.17906E-05,10.09066849
7.01829E-05,14.93878702,-5.15771E-06,-5.7422E-06,-18.50036281,0,0,-1.09811E-05,7.18845E-05,10.09326222
7.02069E-05,14.93895631,-5.15595E-06,-5.73473E-06,-18.64975002,0,0,-1.0806E-05,7.19741E-05,10.09581081
7.02302E-05,14.93912709,-5.15429E-06,-5.72704E-06,-18.79913892,0,0,-1.06317E-05,7.20594E-05,10.09831482
7.02529E-05,14.93929932,-5.15273E-06,-5.71914E-06,-18.94852953,0,0,-1.04585E-05,7.21404E-05,10.10077485
7.0275E-05,14.939473,-5.15126E-06,-5.71104E-06,-19.09792186,0,0,-1.02862E-05,7.22173E-05,10.10319142
7.02963E-05,14.9396481,-5.14987E-06,-5.70276E-06,-19.24731593,0,0,-1.01151E-05,7.22901E-05,10.10556499
7.0317E-05,14.93982459,-5.14858E-06,-5.69429E-06,-19.39671176,0,0,-9.94496E-06,7.23587E-05,10.10789596
7.03369E-05,14.94000246,-5.14736E-06,-5.68564E-06,-19.54610934,0,0,-9.77598E-06,7.24234E-05,10.11018477
7.03561E-05,14.94018166,-5.14622E-06,-5.67682E-06,-19.69550871,0,0,-9.60816E-06,7.2484E-05,10.11243188
7.03746E-05,14.94036219,-5.14516E-06,-5.66785E-06,-19.84490987,0,0,-9.44152E-06,7.25407E-05,10.11463778
7.03923E-05,14.94054402,-5.14417E-06,-5.65871E-06,-19.99431284,0,0,-9.27611E-06,7.25935E-05,10.11680291
7.04093E-05,14.94072711,-5.14325E-06,-5.64944E-06,-20.14371763,0,0,-9.11193E-06,7.26425E-05,10.11892767
7.04255E-05,14.94091146,-5.1424E-06,-5.64002E-06,-20.29312424,0,0,-8.94904E-06,7.26877E-05,10.12101242
7.0441E-05,14.94109704,-5.1416E-06,-5.63046E-06,-20.44253271,0,0,-8.78744E-06,7.27293E-05,10.12305751
7.04557E-05,14.94128383,-5.14087E-06,-5.62078E-06,-20.59194302,0,0,-8.62716E-06,7.27672E-05,10.12506333
7.04696E-05,14.94147179,-5.14019E-06,-5.61098E-06,-20.7413552,0,0,-8.46824E-06,7.28016E-05,10.12703025
7.04828E-05,14.94166092,-5.13956E-06,-5.60107E-06,-20.89076927,0,0,-8.31069E-06,7.28325E-05,10.12895864
7.04952E-05,14.94185118,-5.13899E-06,-5.59105E-06,-21.04018522,0,0,-8.15453E-06,7.28601E-05,10.13084884
7.05069E-05,14.94204255,-5.13846E-06,-5.58093E-06,-21.18960307,0,0,-7.99978E-06,7.28844E-05,10.13270116
7.05178E-05,14.94223502,-5.13799E-06,-5.57071E-06,-21.33902283,0,0,-7.84647E-06,7.29054E-05,10.13451591
7.0528E-05,14.94242856,-5.13755E-06,-5.56041E-06,-21.48844452,0,0,-7.69461E-06,7.29233E-05,10.13629339
7.05375E-05,14.94262315,-5.13716E-06,-5.55003E-06,-21.63786813,0,0,-7.54422E-06,7.29381E-05,10.13803391
7.05462E-05,14.94281876,-5.13681E-06,-5.53957E-06,-21.78729369,0,0,-7.39532E-06,7.29501E-05,10.13973778
7.05543E-05,14.94301537,-5.1365E-06,-5.52905E-06,-21.93672121,0,0,-7.24791E-06,7.29591E-05,10.14140531
7.05617E-05,14.94321297,-5.13623E-06,-5.51846E-06,-22.08615068,0,0,-7.10203E-06,7.29653E-05,10.14303676
7.05684E-05,14.94341152,-5.13599E-06,-5.50781E-06,-22.23558212,0,0,-6.95767E-06,7.29689E-05,10.1446324
7.05746E-05,14.94361102,-5.13579E-06,-5.49712E-06,-22.38501555,0,0,-6.81485E-06,7.29698E-05,10.1461925
7.05801E-05,14.94381143,-5.13562E-06,-5.48637E-06,-22.53445097,0,0,-6.67359E-06,7.29683E-05,10.14771734
7.0585E-05,14.94401274,-5.13549E-06,-5.47559E-06,-22.68388838,0,0,-6.53389E-06,7.29642E-05,10.1492072
7.05893E-05,14.94421492,-5.13539E-06,-5.46478E-06,-22.8333278,0,0,-6.39577E-06,7.29578E-05,10.15066234
7.05931E-05,14.94441795,-5.13532E-06,-5.45393E-06,-22.98276924,0,0,-6.25923E-06,7.29492E-05,10.15208302
7.05963E-05,14.94462181,-5.13528E-06,-5.44306E-06,-23.13221271,0,0,-6.12428E-06,7.29384E-05,10.15346951
7.0599E-05,14.94482649,-5.13526E-06,-5.43218E-06,-23.2816582,0,0,-5.99093E-06,7.29255E-05,10.15482205
7.06012E-05,14.94503196,-5.13528E-06,-5.42128E-06,-23.43110574,0,0,-5.85919E-06,7.29105E-05,10.15614091
7.0603E-05,14.94523819,-5.13533E-06,-5.41037E-06,-23.58055532,0,0,-5.72905E-06,7.28935E-05,10.15742636
7.06043E-05,14.94544518,-5.1354E-06,-5.39945E-06,-23.73000696,0,0,-5.60054E-06,7.28747E-05,10.15867866
7.06052E-05,14.94565289,-5.1355E-06,-5.38854E-06,-23.87946067,0,0,-5.47365E-06,7.2854E-05,10.15989806
7.06056E-05,14.94586132,-5.13563E-06,-5.37763E-06,-24.02891644,0,0,-5.34838E-06,7.28316E-05,10.16108483
7.06057E-05,14.94607043,-5.13578E-06,-5.36673E-06,-24.17837429,0,0,-5.22474E-06,7.28075E-05,10.16223922
7.06054E-05,14.94628021,-5.13595E-06,-5.35584E-06,-24.32783423,0,0,-5.10273E-06,7.27818E-05,10.1633615
7.06047E-05,14.94649064,-5.13616E-06,-5.34497E-06,-24.47729626,0,0,-4.98236E-06,7.27545E-05,10.16445194
7.06037E-05,14.9467017,-5.13638E-06,-5.33412E-06,-24.62676039,0,0,-4.86361E-06,7.27257E-05,10.1655108
7.06023E-05,14.94691337,-5.13663E-06,-5.32329E-06,-24.77622662,0,0,-4.7465E-06,7.26955E-05,10.16653835
7.06007E-05,14.94712563,-5.1369E-06,-5.31249E-06,-24.92569497,0,0,-4.63102E-06,7.26639E-05,10.16753486
7.05987E-05,14.94733847,-5.1372E-06,-5.30172E-06,-25.07516543,0,0,-4.51718E-06,7.26309E-05,10.1685006
7.05965E-05,14.94755186,-5.13752E-06,-5.29099E-06,-25.22463801,0,0,-4.40496E-06,7.25967E-05,10.16943583
7.0594E-05,14.94776578,-5.13786E-06,-5.28029E-06,-25.37411272,0,0,-4.29437E-06,7.25612E-05,10.17034083
7.05912E-05,14.94798023,-5.13822E-06,-5.26964E-06,-25.52358957,0,0,-4.18541E-06,7.25245E-05,10.17121588
7.05882E-05,14.94819517,-5.1386E-06,-5.25903E-06,-25.67306855,0,0,-4.07807E-06,7.24867E-05,10.17206125
7.0585E-05,14.94841059,-5.139E-06,-5.24846E-06,-25.82254968,0,0,-3.97235E-06,7.24478E-05,10.17287722
7.05815E-05,14.94862647,-5.13943E-06,-5.23795E-06,-25.97203296,0,0,-3.86825E-06,7.24078E-05,10.17366406
7.05778E-05,14.9488428,-5.13987E-06,-5.22748E-06,-26.1215184,0,0,-3.76575E-06,7.23668E-05,10.17442205
7.05739E-05,14.94905956,-5.14034E-06,-5.21708E-06,-26.27100599,0,0,-3.66486E-06,7.23249E-05,10.17515148
7.05699E-05,14.94927673,-5.14082E-06,-5.20672E-06,-26.42049575,0,0,-3.56557E-06,7.2282E-05,10.17585262
7.05656E-05,14.9494943,-5.14133E-06,-5.19643E-06,-26.56998767,0,0,-3.46787E-06,7.22382E-05,10.17652574
7.05612E-05,14.94971224,-5.14185E-06,-5.1862E-06,-26.71948177,0,0,-3.37176E-06,7.21936E-05,10.17717114
7.05566E-05,14.94993054,-5.14239E-06,-5.17603E-06,-26.86897804,0,0,-3.27722E-06,7.21482E-05,10.17778909
7.05518E-05,14.95014919,-5.14294E-06,-5.16593E-06,-27.0184765,0,0,-3.18426E-06,7.2102E-05,10.17837987
7.05469E-05,14.95036816,-5.14352E-06,-5.15589E-06,-27.16797713,0,0,-3.09287E-06,7.2055E-05,10.17894376
7.05419E-05,14.95058745,-5.14411E-06,-5.14593E-06,-27.31747996,0,0,-3.00303E-06,7.20074E-05,10.17948104
7.05367E-05,14.95080703,-5.14472E-06,-5.13604E-06,-27.46698497,0,0,-2.91474E-06,7.19591E-05,10.17999199
7.05314E-05,14.95102689,-5.14534E-06,-5.12622E-06,-27.61649218,0,0,-2.82798E-06,7.19101E-05,10.18047689
7.05259E-05,14.95124702,-5.14598E-06,-5.11647E-06,-27.76600158,0,0,-2.74276E-06,7.18606E-05,10.180936
7.05204E-05,14.9514674,-5.14663E-06,-5.1068E-06,-27.91551319,0,0,-2.65906E-06,7.18104E-05,10.18136962
7.05147E-05,14.95168801,-5.1473E-06,-5.09721E-06,-28.06502699,0,0,-2.57688E-06,7.17598E-05,10.18177801
7.05089E-05,14.95190884,-5.14797E-06,-5.0877E-06,-28.214543,0,0,-2.49619E-06,7.17087E-05,10.18216144
