time.TIME,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
0,6.35897E-07,15,-4.99067E-06,-1.1E-11,0,0,0,0,0,0
0.01,1.38495E-06,15.00180728,-4.98654E-06,-2.346E-09,-4.17402E-05,-0.010928986,-0.182984147,2.454528154,-1.3E-11,8.06839E-06
0.02,2.96702E-06,14.99907833,-4.96799E-06,-1.4029E-08,-3.9552E-05,-0.010356053,-0.173391532,2.247460549,-1.4131E-08,0.009919591
0.03,5.32054E-06,14.99191911,-4.9269E-06,-4.0971E-08,-3.73639E-05,-0.00978312,-0.163798899,2.042924926,-7.0459E-08,0.064384331
0.04,8.27345E-06,14.98328516,-4.85846E-06,-8.7371E-08,-3.51764E-05,-0.009210358,-0.154209149,1.842282847,-1.17368E-07,0.194874061
0.05,1.16368E-05,14.97583556,-4.76438E-06,-1.55941E-07,-3.29899E-05,-0.008637866,-0.144623907,1.646822257,4.87E-09,0.424180728
0.06,1.52711E-05,14.97059796,-4.65171E-06,-2.48015E-07,-3.08044E-05,-0.00806563,-0.135042942,1.45774159,5.52688E-07,0.762474301
0.07,1.90854E-05,14.96690004,-4.53172E-06,-3.63284E-07,-2.86196E-05,-0.007493569,-0.12546493,1.276165085,1.83681E-06,1.206887607
0.08,2.30223E-05,14.96350099,-4.41581E-06,-4.999E-07,-2.64352E-05,-0.006921612,-0.115888645,1.103164588,4.14517E-06,1.747294776
0.09,2.7038E-05,14.95976507,-4.31424E-06,-6.55087E-07,-2.4251E-05,-0.006349732,-0.106313654,0.939767896,7.73121E-06,2.371489542
0.1,3.10972E-05,14.95597329,-4.23484E-06,-8.25915E-07,-2.20672E-05,-0.005777943,-0.096740176,0.786949363,1.2697E-05,3.063370638
0.11,3.51744E-05,14.95277393,-4.18251E-06,-1.00971E-06,-1.98838E-05,-0.00520626,-0.087168482,0.645613901,1.90854E-05,3.797851743
0.12,3.9256E-05,14.95046118,-4.1593E-06,-1.2039E-06,-1.77008E-05,-0.004634678,-0.077598467,0.516587145,2.68125E-05,4.541434654
0.13,4.33356E-05,14.94874864,-4.16497E-06,-1.40552E-06,-1.55181E-05,-0.004063169,-0.068029699,0.400614956,3.56334E-05,5.260487458
0.14,4.74042E-05,14.94713291,-4.19737E-06,-1.61103E-06,-1.33356E-05,-0.003491713,-0.058461788,0.298366247,4.51189E-05,5.929297935
0.15,5.1439E-05,14.94540292,-4.25279E-06,-1.81648E-06,-1.11533E-05,-0.002920302,-0.048894651,0.210432322,5.47039E-05,6.529949912
0.16,5.54014E-05,14.94380186,-4.32664E-06,-2.01806E-06,-8.97114E-06,-0.002348946,-0.039328435,0.137321739,6.37958E-05,7.046120845
0.17,5.95985E-05,14.94273984,-4.40522E-06,-2.21199E-06,-6.78924E-06,-0.001777651,-0.029763228,0.079454842,0.002471416,7.460371121
0.18,7.16013E-05,14.94237306,-4.33756E-06,-2.37316E-06,-4.60752E-06,-0.001206402,-0.020198812,0.037161579,0.006188837,7.760460735
0.19,0.000108063,14.94244074,-3.76847E-06,-2.38558E-06,-2.42578E-06,-0.00063515,-0.010634332,0.010682133,0.007809078,7.949929245
0.2,0.000177504,14.94247557,-2.27789E-06,-2.02364E-06,-2.43749E-07,-6.38216E-05,-0.001068566,0.000169484,0.008170575,8.053835282
0.21,0.000271656,14.94216509,4.63129E-07,-1.03853E-06,-0.130200364,0,0,-1.03757E-05,0.008092409,8.116415889
0.22,0.000375956,14.94154417,4.6195E-06,7.62979E-07,-0.279625029,0,0,-1.12816E-05,0.007940122,8.181379418
0.23,0.000477115,14.94088648,1.01471E-05,3.49461E-06,-0.429045912,0,0,-1.23029E-05,0.007727619,8.253885061
0.24,0.000565709,14.94042913,1.68056E-05,7.19834E-06,-0.578461239,0,0,-1.3397E-05,0.007460007,8.328183492
0.25,0.000636131,14.94018576,2.42097E-05,1.186E-05,-0.727872072,0,0,-1.45001E-05,0.007144072,8.399763735
0.26,0.000685986,14.93998512,3.18966E-05,1.74234E-05,-0.877280622,0,0,-1.55422E-05,0.006787544,8.468505274
0.27,0.000715302,14.93965843,3.93915E-05,2.38017E-05,-1.02668799,0,0,-1.64648E-05,0.006398607,8.537501668
0.28,0.000725792,14.93918834,4.62625E-05,3.08857E-05,-1.176093371,0,0,-1.72395E-05,0.005985414,8.609378363
0.29,0.000720188,14.93869929,5.21602E-05,3.85525E-05,-1.325495094,0,0,-1.78798E-05,0.00555559,8.683707506
0.3,0.000701668,14.93832579,5.68417E-05,4.66722E-05,-1.474892265,0,0,-1.84461E-05,0.005115934,8.757533646
0.31,0.000673416,14.93809289,6.01775E-05,5.51133E-05,-1.624285458,0,0,-1.90443E-05,0.004672428,8.828016085
0.32,0.00063834,14.93791019,6.21456E-05,6.37456E-05,-1.773676017,0,0,-1.98194E-05,0.00423043,8.894556939
0.33,0.000598942,14.93766632,6.28205E-05,7.24421E-05,-1.923064787,0,0,-2.09476E-05,0.003794795,8.958668033
0.34,0.000557351,14.93732717,6.23401E-05,8.10811E-05,-2.072451462,0,0,-2.26276E-05,0.003369787,9.022052928
0.35,0.000515222,14.93695316,6.08871E-05,8.95493E-05,-2.22183502,0,0,-2.50654E-05,0.002958867,9.08484185
0.36,0.000473819,14.93663377,5.867E-05,9.77441E-05,-2.371214711,0,0,-2.84633E-05,0.002564658,9.145456707
0.37,0.000434018,14.93640788,5.58985E-05,0.000105576,-2.520590668,0,0,-3.3008E-05,0.002188992,9.201965049
0.38,0.000396373,14.93623956,5.27661E-05,0.000112968,-2.669963695,0,0,-3.88598E-05,0.001833135,9.253544128
0.39,0.000361188,14.93606069,4.9438E-05,0.000119859,-2.819334529,0,0,-4.6147E-05,0.001497943,9.300800096
0.4,0.000328603,14.93583346,4.60439E-05,0.000126198,-2.968703293,0,0,-5.49621E-05,0.001183904,9.344865181
0.41,0.000298656,14.93557678,4.26759E-05,0.00013195,-3.118069559,0,0,-6.53614E-05,0.000891104,9.386240718
0.42,0.000271319,14.93534045,3.93897E-05,0.00013709,-3.267432867,0,0,-7.73645E-05,0.000619209,9.42440733
0.43,0.000246519,14.93515765,3.62091E-05,0.000141609,-3.416793189,0,0,-9.0957E-05,0.000367549,9.458405032
0.44,0.000224152,14.93501942,3.31326E-05,0.000145505,-3.566150951,0,0,-0.000106094,0.000135249,9.487733433
0.45,0.000204093,14.93488906,3.01405E-05,0.000148788,-3.71550667,0,0,-0.000122705,-7.86542E-05,9.512761301
0.46,0.000186214,14.93473748,2.72019E-05,0.000151474,-3.864860578,0,0,-0.0001407,-0.000275161,9.534385319
0.47,0.00017038,14.93456615,2.42817E-05,0.000153585,-4.014212554,0,0,-0.000159976,-0.000455323,9.553355965
0.48,0.000156456,14.93440024,2.13465E-05,0.000155149,-4.163562363,0,0,-0.000180419,-0.000620262,9.56989974
0.49,0.00014429,14.93426285,1.83685E-05,0.000156195,-4.312909957,0,0,-0.000201912,-0.000771148,9.583910988
0.5,0.000133714,14.93415511,1.53287E-05,0.000156757,-4.462255557,0,0,-0.000224333,-0.000909147,9.595459208
0.51,0.000124537,14.93405823,1.22183E-05,0.00015687,-4.611599502,0,0,-0.000247563,-0.001035366,9.605133364
0.52,0.000116549,14.93395202,9.03909E-06,0.000156568,-4.76094201,0,0,-0.000271488,-0.001150831,9.613962028
0.53,0.000109526,14.93383184,5.80236E-06,0.000155885,-4.910283082,0,0,-0.000295996,-0.001256503,9.622869592
0.54,0.000103235,14.93370968,2.52735E-06,0.000154856,-5.059622601,0,0,-0.000320983,-0.001353293,9.631991649
0.55,9.74395E-05,14.93360111,-7.60777E-07,0.000153512,-5.208960514,0,0,-0.000346351,-0.001442074,9.641074901
0.56,9.19014E-05,14.93351154,-4.03313E-06,0.000151885,-5.35829693,0,0,-0.000372005,-0.001523659,9.649832165
0.57,8.63924E-05,14.93343337,-7.25945E-06,0.000150003,-5.507632064,0,0,-0.000397859,-0.001598783,9.658188713
0.58,8.06979E-05,14.93335464,-1.041E-05,0.000147895,-5.656966102,0,0,-0.000423831,-0.001668087,9.66630798
0.59,7.46258E-05,14.93326986,-1.34571E-05,0.000145585,-5.806299117,0,0,-0.000449844,-0.001732131,9.674412218
0.6,6.80118E-05,14.93318352,-1.63767E-05,0.000143097,-5.955631092,0,0,-0.000475826,-0.001791402,9.68258442
0.61,6.07233E-05,14.93310455,-1.9149E-05,0.000140453,-6.104962014,0,0,-0.000501711,-0.001846328,9.690722213
0.62,5.26619E-05,14.93303789,-2.17589E-05,0.000137672,-6.254291953,0,0,-0.000527434,-0.001897275,9.69865721
0.63,4.37637E-05,14.93298092,-2.4196E-05,0.000134772,-6.403621049,0,0,-0.000552936,-0.001944542,9.706311003
0.64,3.39987E-05,14.93292681,-2.64543E-05,0.000131768,-6.552949446,0,0,-0.000578164,-0.001988358,9.713749388
0.65,2.33692E-05,14.93287099,-2.85319E-05,0.000128676,-6.702277227,0,0,-0.000603066,-0.00202889,9.721105589
0.66,1.19072E-05,14.93281457,-3.04299E-05,0.000125506,-6.851604413,0,0,-0.000627597,-0.002066251,9.728459054
0.67,-3.29379E-07,14.93276247,-3.21523E-05,0.000122271,-7.000931012,0,0,-0.000651714,-0.002100514,9.735779825
0.68,-1.32598E-05,14.93271856,-3.37051E-05,0.000118979,-7.150257067,0,0,-0.00067538,-0.002131715,9.742974773
0.69,-2.67854E-05,14.93268254,-3.50953E-05,0.000115638,-7.299582669,0,0,-0.000698561,-0.00215986,9.749979804
0.7,-4.07936E-05,14.93265085,-3.6331E-05,0.000112255,-7.448907921,0,0,-0.00072123,-0.002184929,9.756812374
0.71,-5.51627E-05,14.93262017,-3.74206E-05,0.000108836,-7.598232898,0,0,-0.000743361,-0.002206878,9.763546401
0.72,-6.97659E-05,14.93259017,-3.83723E-05,0.000105385,-7.747557636,0,0,-0.000764934,-0.002225651,9.770243557
0.73,-8.44745E-05,14.93256325,-3.91943E-05,0.000101905,-7.896882153,0,0,-0.00078593,-0.002241185,9.776906266
0.74,-9.91605E-05,14.93254204,-3.98944E-05,9.84004E-05,-8.046206478,0,0,-0.000806337,-0.002253418,9.783488543
0.75,-0.000113699,14.93252711,-4.04799E-05,9.48725E-05,-8.195530669,0,0,-0.000826144,-0.002262294,9.78994592
0.76,-0.000127969,14.93251679,-4.09578E-05,9.13236E-05,-8.344854795,0,0,-0.000845343,-0.002267763,9.796275717
0.77,-0.00014185,14.93250896,-4.13345E-05,8.77553E-05,-8.494178917,0,0,-0.000863928,-0.002269793,9.802515141
0.78,-0.000155227,14.93250287,-4.16162E-05,8.41692E-05,-8.643503071,0,0,-0.000881895,-0.00226837,9.808705814
0.79,-0.000167992,14.93249954,-4.18083E-05,8.05668E-05,-8.792827279,0,0,-0.000899242,-0.002263507,9.814860285
0.8,-0.000180049,14.93250059,-4.19161E-05,7.69499E-05,-8.942151563,0,0,-0.000915969,-0.002255244,9.820958565
0.81,-0.000191315,14.93250674,-4.19445E-05,7.33204E-05,-9.091475961,0,0,-0.000932076,-0.002243646,9.82697263
0.82,-0.000201722,14.93251732,-4.18983E-05,6.96804E-05,-9.24080052,0,0,-0.000947564,-0.002228804,9.83289352
0.83,-0.000211214,14.93253107,-4.17822E-05,6.60325E-05,-9.390125287,0,0,-0.000962436,-0.002210834,9.83873765
0.84,-0.000219752,14.93254726,-4.16007E-05,6.23795E-05,-9.539450295,0,0,-0.000976693,-0.00218987,9.844530425
0.85,-0.000227311,14.93256622,-4.13585E-05,5.87246E-05,-9.688775565,0,0,-0.000990339,-0.002166064,9.850284779
0.86,-0.000233876,14.93258885,-4.10603E-05,5.50711E-05,-9.838101118,0,0,-0.001003375,-0.002139585,9.85599367
0.87,-0.000239447,14.93261576,-4.07106E-05,5.14228E-05,-9.987426982,0,0,-0.001015806,-0.002110612,9.861640563
0.88,-0.000244033,14.93264676,-4.03142E-05,4.77836E-05,-10.13675319,0,0,-0.001027633,-0.002079337,9.867216068
0.89,-0.000247652,14.93268115,-3.98756E-05,4.41577E-05,-10.28607978,0,0,-0.001038861,-0.002045959,9.872725624
0.9,-0.000250331,14.93271836,-3.93992E-05,4.05494E-05,-10.43540678,0,0,-0.001049493,-0.00201068,9.878183225
0.91,-0.000252104,14.9327584,-3.88895E-05,3.69631E-05,-10.58473421,0,0,-0.001059532,-0.001973704,9.883598787
0.92,-0.000253011,14.93280172,-3.83504E-05,3.34032E-05,-10.7340621,0,0,-0.001068982,-0.001935234,9.888970952
0.93,-0.000253099,14.93284875,-3.77858E-05,2.98742E-05,-10.88339046,0,0,-0.001077847,-0.00189547,9.894290501
0.94,-0.000252416,14.93289948,-3.71993E-05,2.63804E-05,-11.03271933,0,0,-0.001086131,-0.001854608,9.899549749
0.95,-0.000251014,14.93295356,-3.65942E-05,2.29261E-05,-11.18204873,0,0,-0.001093839,-0.001812836,9.904748987
0.96,-0.000248947,14.93301059,-3.59735E-05,1.95155E-05,-11.3313787,0,0,-0.001100976,-0.001770336,9.909895022
0.97,-0.000246271,14.93307045,-3.53397E-05,1.61525E-05,-11.48070925,0,0,-0.001107548,-0.001727281,9.914994353
0.98,-0.000243041,14.93313334,-3.46952E-05,1.28408E-05,-11.63004041,0,0,-0.00111356,-0.00168383,9.920047679
0.99,-0.000239314,14.9331995,-3.40422E-05,9.58393E-06,-11.7793722,0,0,-0.001119018,-0.001640134,9.925050156
1,-0.000235143,14.93326901,-3.33824E-05,6.38512E-06,-11.92870465,0,0,-0.001123929,-0.001596332,9.92999626
1.01,-0.00023058,14.93334167,-3.27176E-05,3.24729E-06,-12.07803778,0,0,-0.001128302,-0.00155255,9.934884378
1.02,-0.000225676,14.93341723,-3.2049E-05,1.73069E-07,-12.22737163,0,0,-0.001132142,-0.001508904,9.939717291
1.03,-0.00022048,14.93349556,-3.13782E-05,-2.8352E-06,-12.37670621,0,0,-0.001135459,-0.001465496,9.944498839
1.04,-0.000215035,14.93357669,-3.0706E-05,-5.77548E-06,-12.52604155,0,0,-0.001138261,-0.00142242,9.949230219
1.05,-0.000209385,14.93366076,-3.00337E-05,-8.64604E-06,-12.67537768,0,0,-0.001140558,-0.001379754,9.953909127
1.06,-0.000203566,14.93374783,-2.93622E-05,-1.14455E-05,-12.82471461,0,0,-0.001142357,-0.001337567,9.958532
1.07,-0.000197615,14.9338378,-2.86924E-05,-1.41726E-05,-12.97405239,0,0,-0.00114367,-0.001295919,9.963096952
1.08,-0.000191564,14.93393052,-2.8025E-05,-1.68266E-05,-13.12339102,0,0,-0.001144506,-0.001254858,9.967604819
1.09,-0.000185439,14.93402586,-2.73609E-05,-1.94069E-05,-13.27273054,0,0,-0.001144876,-0.001214426,9.972057732
1.1,-0.000179267,14.9341238,-2.67007E-05,-2.19132E-05,-13.42207097,0,0,-0.00114479,-0.001174653,9.976456855
1.11,-0.000173068,14.93422438,-2.60453E-05,-2.43452E-05,-13.57141234,0,0,-0.001144259,-0.001135565,9.980801335
1.12,-0.000166862,14.93432765,-2.53952E-05,-2.67032E-05,-13.72075468,0,0,-0.001143295,-0.00109718,9.985089158
1.13,-0.000160665,14.93443356,-2.4751E-05,-2.89873E-05,-13.870098,0,0,-0.001141908,-0.001059508,9.989318879
1.14,-0.00015449,14.93454201,-2.41134E-05,-3.11982E-05,-14.01944234,0,0,-0.001140111,-0.001022558,9.993490609
1.15,-0.000148349,14.93465288,-2.34828E-05,-3.33365E-05,-14.16878771,0,0,-0.001137914,-0.00098633,9.99760556
1.16,-0.000142249,14.93476615,-2.28598E-05,-3.54028E-05,-14.31813416,0,0,-0.001135329,-0.000950825,10.00166477
1.17,-0.000136199,14.93488181,-2.22448E-05,-3.73982E-05,-14.46748169,0,0,-0.001132368,-0.000916037,10.00566821
1.18,-0.000130204,14.93499988,-2.16382E-05,-3.93236E-05,-14.61683034,0,0,-0.001129042,-0.00088196,10.009615
1.19,-0.000124269,14.93512032,-2.10404E-05,-4.11801E-05,-14.76618012,0,0,-0.001125363,-0.000848583,10.01350433
1.2,-0.000118396,14.93524308,-2.04518E-05,-4.29688E-05,-14.91553107,0,0,-0.001121343,-0.000815899,10.01733621
1.21,-0.000112588,14.93536806,-1.98727E-05,-4.4691E-05,-15.06488322,0,0,-0.001116994,-0.000783894,10.02111144
1.22,-0.000106846,14.93549524,-1.93033E-05,-4.63479E-05,-15.21423657,0,0,-0.001112325,-0.000752558,10.02483096
1.23,-0.000101172,14.93562457,-1.87438E-05,-4.79408E-05,-15.36359116,0,0,-0.001107349,-0.000721878,10.02849521
1.24,-9.55667E-05,14.93575607,-1.81944E-05,-4.94709E-05,-15.51294702,0,0,-0.001102078,-0.000691842,10.03210407
1.25,-9.00294E-05,14.9358897,-1.76554E-05,-5.09397E-05,-15.66230416,0,0,-0.00109652,-0.000662439,10.03565728
1.26,-8.45607E-05,14.93602543,-1.71269E-05,-5.23483E-05,-15.8116626,0,0,-0.001090689,-0.000633657,10.039155
1.27,-7.91608E-05,14.9361632,-1.66089E-05,-5.36981E-05,-15.96102238,0,0,-0.001084593,-0.000605485,10.04259789
1.28,-7.38297E-05,14.93630295,-1.61015E-05,-5.49903E-05,-16.11038351,0,0,-0.001078244,-0.000577913,10.04598682
1.29,-6.85677E-05,14.93644466,-1.56049E-05,-5.62262E-05,-16.25974601,0,0,-0.001071652,-0.000550931,10.04932243
1.3,-6.33749E-05,14.93658832,-1.51189E-05,-5.74071E-05,-16.40910991,0,0,-0.001064825,-0.000524531,10.05260506
1.31,-5.82518E-05,14.93673391,-1.46437E-05,-5.85341E-05,-16.55847523,0,0,-0.001057776,-0.000498704,10.05583486
1.32,-5.31989E-05,14.93688139,-1.41792E-05,-5.96085E-05,-16.70784199,0,0,-0.001050511,-0.000473442,10.05901215
1.33,-4.82168E-05,14.93703071,-1.37254E-05,-6.06314E-05,-16.85721021,0,0,-0.001043042,-0.00044874,10.06213753
1.34,-4.33066E-05,14.93718185,-1.32822E-05,-6.16039E-05,-17.00657991,0,0,-0.001035377,-0.00042459,10.06521179
1.35,-3.8469E-05,14.93733477,-1.28496E-05,-6.25272E-05,-17.15595111,0,0,-0.001027525,-0.000400986,10.06823566
1.36,-3.37053E-05,14.93748944,-1.24274E-05,-6.34023E-05,-17.30532383,0,0,-0.001019494,-0.000377923,10.07120966
1.37,-2.90166E-05,14.93764586,-1.20155E-05,-6.42302E-05,-17.45469809,0,0,-0.001011292,-0.000355395,10.07413418
1.38,-2.44042E-05,14.93780398,-1.16139E-05,-6.50121E-05,-17.60407391,0,0,-0.001002929,-0.000333398,10.07700962
1.39,-1.98693E-05,14.93796378,-1.12223E-05,-6.57489E-05,-17.7534513,0,0,-0.000994412,-0.000311926,10.07983657
1.4,-1.54134E-05,14.93812523,-1.08407E-05,-6.64415E-05,-17.90283028,0,0,-0.000985748,-0.000290976,10.0826157
1.41,-1.10377E-05,14.93828829,-1.04688E-05,-6.70911E-05,-18.05221088,0,0,-0.000976946,-0.000270541,10.0853477
1.42,-6.74359E-06,14.93845294,-1.01065E-05,-6.76984E-05,-18.20159311,0,0,-0.000968012,-0.000250618,10.08803314
1.43,-2.53216E-06,14.93861916,-9.75372E-06,-6.82646E-05,-18.35097697,0,0,-0.000958954,-0.000231201,10.09067248
1.44,1.59545E-06,14.93878693,-9.41014E-06,-6.87903E-05,-18.50036251,0,0,-0.000949779,-0.000212286,10.09326617
1.45,5.63823E-06,14.93895622,-9.07564E-06,-6.92767E-05,-18.64974971,0,0,-0.000940494,-0.000193866,10.09581471
1.46,9.59532E-06,14.939127,-8.75004E-06,-6.97245E-05,-18.79913861,0,0,-0.000931105,-0.000175937,10.09831868
1.47,1.3466E-05,14.93929924,-8.43314E-06,-7.01347E-05,-18.94852922,0,0,-0.000921619,-0.000158493,10.10077867
1.48,1.72497E-05,14.93947293,-8.12477E-06,-7.0508E-05,-19.09792156,0,0,-0.000912042,-0.000141527,10.1031952
1.49,2.09461E-05,14.93964803,-7.82473E-06,-7.08455E-05,-19.24731563,0,0,-0.000902381,-0.000125035,10.10556873
1.5,2.45549E-05,14.93982452,-7.53285E-06,-7.1148E-05,-19.39671145,0,0,-0.000892641,-0.000109008,10.10789966
1.51,2.80761E-05,14.94000239,-7.24895E-06,-7.14163E-05,-19.54610903,0,0,-0.000882829,-9.3441E-05,10.11018843
1.52,3.15099E-05,14.9401816,-6.97285E-06,-7.16512E-05,-19.6955084,0,0,-0.00087295,-7.83264E-05,10.1124355
1.53,3.48565E-05,14.94036213,-6.70437E-06,-7.18536E-05,-19.84490956,0,0,-0.00086301,-6.36572E-05,10.11464136
1.54,3.81165E-05,14.94054395,-6.44335E-06,-7.20243E-05,-19.99431253,0,0,-0.000853015,-4.9426E-05,10.11680646
1.55,4.12906E-05,14.94072705,-6.18962E-06,-7.21642E-05,-20.14371731,0,0,-0.000842969,-3.56254E-05,10.11893118
1.56,4.43794E-05,14.9409114,-5.94302E-06,-7.2274E-05,-20.29312393,0,0,-0.000832878,-2.22476E-05,10.12101588
1.57,4.73839E-05,14.94109698,-5.70339E-06,-7.23546E-05,-20.44253239,0,0,-0.000822747,-9.28497E-06,10.12306094
1.58,5.03053E-05,14.94128377,-5.47059E-06,-7.24068E-05,-20.5919427,0,0,-0.000812581,3.2703E-06,10.12506672
1.59,5.31446E-05,14.94147174,-5.24446E-06,-7.24313E-05,-20.74135489,0,0,-0.000802386,1.54262E-05,10.1270336
1.6,5.59032E-05,14.94166087,-5.02487E-06,-7.2429E-05,-20.89076895,0,0,-0.000792165,2.71904E-05,10.12896196
1.61,5.85824E-05,14.94185113,-4.81167E-06,-7.24005E-05,-21.0401849,0,0,-0.000781923,3.8571E-05,10.13085213
1.62,6.11837E-05,14.94204251,-4.60475E-06,-7.23468E-05,-21.18960275,0,0,-0.000771665,4.95757E-05,10.13270442
1.63,6.37085E-05,14.94223498,-4.40396E-06,-7.22685E-05,-21.33902251,0,0,-0.000761395,6.02124E-05,10.13451913
1.64,6.61584E-05,14.94242852,-4.20919E-06,-7.21664E-05,-21.48844419,0,0,-0.000751118,7.04887E-05,10.13629657
1.65,6.8535E-05,14.94262311,-4.02032E-06,-7.20412E-05,-21.63786781,0,0,-0.000740837,8.04123E-05,10.13803706
1.66,7.08398E-05,14.94281872,-3.83723E-06,-7.18936E-05,-21.78729337,0,0,-0.000730557,8.99907E-05,10.1397409
1.67,7.30745E-05,14.94301533,-3.65981E-06,-7.17243E-05,-21.93672088,0,0,-0.000720281,9.92311E-05,10.14140839
1.68,7.52405E-05,14.94321293,-3.48795E-06,-7.15341E-05,-22.08615035,0,0,-0.000710014,0.000108141,10.14303981
1.69,7.73396E-05,14.94341149,-3.32156E-06,-7.13236E-05,-22.2355818,0,0,-0.000699758,0.000116727,10.14463541
1.7,7.93732E-05,14.94361099,-3.16051E-06,-7.10935E-05,-22.38501522,0,0,-0.000689518,0.000124996,10.14619548
1.71,8.13429E-05,14.9438114,-3.00473E-06,-7.08444E-05,-22.53445064,0,0,-0.000679298,0.000132955,10.14772029
1.72,8.32503E-05,14.94401271,-2.8541E-06,-7.0577E-05,-22.68388805,0,0,-0.000669099,0.000140611,10.14921012
1.73,8.50967E-05,14.94421489,-2.70853E-06,-7.02919E-05,-22.83332748,0,0,-0.000658927,0.00014797,10.15066523
1.74,8.68835E-05,14.94441792,-2.56793E-06,-6.99897E-05,-22.98276891,0,0,-0.000648783,0.000155037,10.15208588
1.75,8.86122E-05,14.94462179,-2.43221E-06,-6.96711E-05,-23.13221238,0,0,-0.000638671,0.00016182,10.15347234
1.76,9.02841E-05,14.94482647,-2.30127E-06,-6.93365E-05,-23.28165787,0,0,-0.000628594,0.000168324,10.15482485
1.77,9.19005E-05,14.94503194,-2.17503E-06,-6.89867E-05,-23.43110541,0,0,-0.000618555,0.000174555,10.15614369
1.78,9.34626E-05,14.94523817,-2.05341E-06,-6.86222E-05,-23.58055499,0,0,-0.000608557,0.000180517,10.1574291
1.79,9.49716E-05,14.94544516,-1.9363E-06,-6.82435E-05,-23.73000663,0,0,-0.000598601,0.000186218,10.15868137
1.8,9.64286E-05,14.94565288,-1.82364E-06,-6.78512E-05,-23.87946033,0,0,-0.000588692,0.000191662,10.15990074
1.81,9.78348E-05,14.9458613,-1.71534E-06,-6.74457E-05,-24.02891611,0,0,-0.00057883,0.000196854,10.16108748
1.82,9.91911E-05,14.94607041,-1.61131E-06,-6.70277E-05,-24.17837396,0,0,-0.00056902,0.000201799,10.16224185
1.83,0.000100499,14.9462802,-1.51148E-06,-6.65976E-05,-24.3278339,0,0,-0.000559262,0.000206502,10.1633641
1.84,0.000101759,14.94649063,-1.41575E-06,-6.61559E-05,-24.47729593,0,0,-0.00054956,0.000210969,10.16445451
1.85,0.000102972,14.94670169,-1.32406E-06,-6.57031E-05,-24.62676006,0,0,-0.000539915,0.000215203,10.16551335
1.86,0.000104139,14.94691336,-1.23633E-06,-6.52397E-05,-24.77622629,0,0,-0.000530329,0.00021921,10.16654087
1.87,0.000105261,14.94712563,-1.15247E-06,-6.47662E-05,-24.92569463,0,0,-0.000520805,0.000222994,10.16753735
1.88,0.000106339,14.94733846,-1.07242E-06,-6.42829E-05,-25.07516509,0,0,-0.000511344,0.00022656,10.16850306
1.89,0.000107373,14.94755185,-9.96086E-07,-6.37904E-05,-25.22463767,0,0,-0.000501948,0.000229912,10.16943826
1.9,0.000108365,14.94776578,-9.23406E-07,-6.3289E-05,-25.37411239,0,0,-0.000492619,0.000233054,10.17034324
1.91,0.000109316,14.94798022,-8.54303E-07,-6.27793E-05,-25.52358923,0,0,-0.000483358,0.000235992,10.17121826
1.92,0.000110225,14.94819517,-7.88703E-07,-6.22615E-05,-25.67306822,0,0,-0.000474168,0.000238728,10.17206361
1.93,0.000111095,14.94841059,-7.26535E-07,-6.17362E-05,-25.82254935,0,0,-0.00046505,0.000241269,10.17287955
1.94,0.000111925,14.94862648,-6.67727E-07,-6.12038E-05,-25.97203263,0,0,-0.000456004,0.000243617,10.17366636
1.95,0.000112717,14.94884281,-6.12208E-07,-6.06645E-05,-26.12151806,0,0,-0.000447033,0.000245777,10.17442433
1.96,0.00011347,14.94905957,-5.5991E-07,-6.01189E-05,-26.27100565,0,0,-0.000438139,0.000247753,10.17515373
1.97,0.000114187,14.94927674,-5.10763E-07,-5.95672E-05,-26.42049541,0,0,-0.000429321,0.00024955,10.17585484
1.98,0.000114867,14.94949431,-4.647E-07,-5.90099E-05,-26.56998733,0,0,-0.000420581,0.000251171,10.17652794
1.99,0.000115512,14.94971225,-4.21654E-07,-5.84473E-05,-26.71948143,0,0,-0.000411922,0.00025262,10.17717332
2,0.000116121,14.94993055,-3.8156E-07,-5.78797E-05,-26.8689777,0,0,-0.000403342,0.000253902,10.17779124
2.01,0.000116697,14.9501492,-3.44351E-07,-5.73076E-05,-27.01847616,0,0,-0.000394845,0.00025502,10.178382
2.02,0.000117239,14.95036817,-3.09965E-07,-5.67312E-05,-27.16797679,0,0,-0.00038643,0.000255978,10.17894587
2.03,0.000117748,14.95058746,-2.78336E-07,-5.61508E-05,-27.31747962,0,0,-0.000378098,0.000256781,10.17948312
2.04,0.000118225,14.95080704,-2.49404E-07,-5.55669E-05,-27.46698463,0,0,-0.000369851,0.000257432,10.17999405
2.05,0.000118671,14.95102691,-2.23106E-07,-5.49797E-05,-27.61649184,0,0,-0.000361689,0.000257935,10.18047892
2.06,0.000119086,14.95124704,-1.99382E-07,-5.43895E-05,-27.76600124,0,0,-0.000353613,0.000258294,10.18093801
2.07,0.000119471,14.95146741,-1.78172E-07,-5.37966E-05,-27.91551285,0,0,-0.000345624,0.000258512,10.1813716
